"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2022.01.01","X2022.01.02","X2022.01.03","X2022.01.04","X2022.01.05","X2022.01.06","X2022.01.07","X2022.01.08","X2022.01.09","X2022.01.10","X2022.01.11","X2022.01.12","X2022.01.13","X2022.01.14","X2022.01.15","X2022.01.16","X2022.01.17","X2022.01.18","X2022.01.19","X2022.01.20","X2022.01.21","X2022.01.22","X2022.01.23","X2022.01.24","X2022.01.25","X2022.01.26","X2022.01.27","X2022.01.28","X2022.01.29","X2022.01.30","X2022.01.31"
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,4.8,0,NA,0,0,0,0,0,0.3,0,0,0,5.1,0.3,0,2,0.3,0.5,5.1,0.3,3.8,0.3,0,0,0,0,0,0,0.5,0,0
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,NA,0.508000000000038,4.82600000000002,0,0,0,0,1.52400000000011,0.253999999999905,0,0,0,2.53999999999996,0,0,0.507999999999811,0,9.39800000000014,0.253999999999905,0.762000000000171,0.507999999999811,0,0,0,0,0,0,0,0,1.01600000000008,1.26999999999998
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,6.6,2,17,0.5,0,0,0,0,0.3,0,0,0,0,1.5,0,0,0,0,5.3,8.6,0,2.3,0,0,0,0,0,0,0.5,0,0.5
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,6.4,2.8,15.2,1.3,0,0,0,0,0,0,0,NA,NA,3,0,0,0,0,7.6,7.1,NA,0,0,0,0,0,0,0,0,0,NA
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1.016,NA,0,0,0,0,2.54,3.81,6.604,0,0,0,0,0,0,0,0,0,0,0.254
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,12.7,7.1,3,0,0,0,0,0,0,0,0,0,0.3,3.6,0,0,0.5,0,5.62922666341221,1.8,0.8,1.3,0.3,0,0,0.3,0,0,0,0.3,2
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,NA,NA,0.508,0,0,0,0,0,0.253999999999905,0,0,0.507999999999811,0.254000000000133,0,0,0.508000000000038,0.254000000000133,4.31799999999976,0,NA,0,0,0,0,0,0,0,0,0,2.28600000000006,0.253999999999905
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,12.2641104511157,0,5.8,0,0,0,0,0,0,0,3.3,0.3,5.8,0,0,0,2.5,2,6.6,3,0.5,0,0,0,0,0,0,0,0,0,1.29550462511786
14,"NAALEHU 14","KAU SUGAR","COOP","BI",206,19.06032754,-155.5855501,"USC00516588",NA,NA,NA,NA,14.2,3.3,10.2,1,0,0,0,0,0,0,0,0,2.31176387086336,1.37407132445489,0,0,0.5,0,3,4.43551298372133,2.3,0,0,0,0,0,0,0,0,0,1.5
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,4.37755288427978,0,4.82600000000002,1.01600000000008,0,0,0,0,2.28600000000006,4.06399999999985,0,3.04800000000023,3.30199999999968,0,2.7940000000001,1.52400000000011,0,2.09729536631677,0.254000000000133,2.28600000000006,0,0,0,0,0,0,0,0,0,0,3.55600000000004
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,NA,0,1.524,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,3.048,0,0.762,1.016,0,0.254,0,0,0,0,0,0,1.524,1.016
