"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2018.04.01","X2018.04.02","X2018.04.03","X2018.04.04","X2018.04.05","X2018.04.06","X2018.04.07","X2018.04.08","X2018.04.09","X2018.04.10","X2018.04.11","X2018.04.12","X2018.04.13","X2018.04.14","X2018.04.15","X2018.04.16","X2018.04.17","X2018.04.18","X2018.04.19","X2018.04.20","X2018.04.21","X2018.04.22","X2018.04.23","X2018.04.24","X2018.04.25","X2018.04.26","X2018.04.27","X2018.04.28","X2018.04.29","X2018.04.30"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0,0,23.6628411309197,4.45035085489774,0,0,0,1.62817714203576,0,12.3741462794718,0.325635428407152,0,0,0,3.58198971247867,0,0,0,0,0,0,0,0,0,0,0,0,9.11779199540026,0,2.7136285700596
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,0,21.8,4.1,0,0,0,1.5,0,11.4,0.3,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,2.5
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,12.2,0,5.8,0,0,0.5,0,0,2.3,0,NA,3.8,0,0,0,9.1,1,0,0,2.8,0,0,3.8,0,0.5,0,19.3,0.5,8.9,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,0,14.2,0,0,0,11.7,0,0,8.4,21.3,0.8,2,3,0,1.8,0,0,0,2,0,0,6.9,0,0,0,9.1,0,8.6,2.3
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,3.6,0,22.1,0,2,0,0.8,0,3.3,3.3,1,0,0.8,0,0.5,2.3,0,0,0,0,0,0.5,0,0,0,0,0,0.5,19.1,1.3
3.23,"CAPTAIN COOK 2.9 SSE","CAPTAIN COOK 2.9 SSE","CoCoRaHS","BI",238,19.4594,-155.8938,"US1HIHI0019",NA,NA,NA,NA,0.5,0,5.6,3.3,2.8,3,0,0.8,0,1.3,2.3,2,24.6,0.8,0,0,1.3,1.3,0.5,1.3,24.4,0.3,0,0,0.8,2,0.8,0,14.5,16.8
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,11.43,3.81,0.759999999999998,0.25,0.759999999999998,8.13,6.85999999999999,4.57000000000001,17.27,13.21,0.799999999999997,3.3,2.3,9.10000000000001,6.59999999999999,0,1.5,2.09999999999999,1.5,0.700000000000017,0,1.59999999999999,1.69999999999999,0.300000000000011,10.9,3.59999999999999,2,2.79999999999998,3.10000000000002
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,0,2.3,35.8,0.3,0.5,0,11.7,0,11.4,14.7,6.4,0,2,0,8.6,18,0.3,0,0,6.4,0,0,0,0,0,0,21.8,1,4.3,3.8
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,0,2.3,38.4,0.5,0.8,0,15.5,0.8,15,13,16.5,5.3,2,0.5,0.3,24.1,0.5,0,0,5.8,0.3,0,0,0,0.8,0,21.6,1.5,4.6,5.3
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,0,2.3,24.1,0,0.5,0,9.7,0.8,13.5,14.2,2.3,2.3,2,0,8.6,15.2,0.5,0,0,5.6,0.3,0,0,0,0.5,NA,NA,2,3.8,3.8
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,NA,0,27.9,0,0,0,5.8598908070994,1.58375427218903,4.83045053017653,12.7,3.8,0.395938568047257,4.43451196212927,0.395938568047257,9.42333791952471,1.3,0,0,0,0.395938568047257,0,0,0,0,0,0,26.3695086319473,1.3,1.82131741301738,0.633501708875611
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,NA,0,33.8978366121729,0,0,0,8.48409857602932,2.29299961514306,6.99364882618633,30.7478874819327,4.64259288551932,0.573249903785765,6.42039892240057,0.573249903785765,13.6433477101012,8.67996019161682,0,0,0,0.573249903785765,0,0,0,0,0,0,38.1784435921319,2.08758629808053,2.63694955741452,0.917199846057224
