"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.05.01","X2023.05.02","X2023.05.03","X2023.05.04","X2023.05.05","X2023.05.06","X2023.05.07","X2023.05.08","X2023.05.09","X2023.05.10","X2023.05.11","X2023.05.12","X2023.05.13","X2023.05.14","X2023.05.15","X2023.05.16","X2023.05.17","X2023.05.18","X2023.05.19","X2023.05.20","X2023.05.21","X2023.05.22","X2023.05.23","X2023.05.24","X2023.05.25","X2023.05.26","X2023.05.27","X2023.05.28","X2023.05.29","X2023.05.30","X2023.05.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,2.54000000000042,0,2.53999999999951,NA,0,2.53999999999996,0,0,0,0,2.54000000000042,0,0,0,0,0,0,0,2.53999999999951,0,0,0,0,0,0,NA,0,NA,0,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0.254,0.508,12.7,0,0,0,0,0,1.524,0.762,0,0,0,0,1.016,0,0,0,1.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0.253999999999905,1.77800000000002,4.31799999999998,2.03200000000004,11.938,0,8.382,0.508000000000038,2.79399999999998,1.524,1.01600000000008,1.01599999999996,1.77800000000002,1.01599999999996,2.03200000000004,0.253999999999905,0.254000000000019,0,0.254000000000133,0,15.4939999999999,16.764,2.53999999999996,1.016,7.62,7.87400000000002,5.07999999999993,7.62000000000012,9.90600000000006,2.79399999999998,2.032
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0.253999999999905,7.87400000000002,0.254000000000019,7.11199999999997,0,0,0,0,0,4.06400000000019,8.38199999999995,1.26999999999987,8.38200000000018,2.79399999999998,3.55600000000004,5.58799999999997,3.55599999999993,1.01600000000008,0.507999999999811,2.79399999999998,0,0,0,0,0,19.3040000000002,6.09599999999978,24.8920000000001,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,10.668,0.254000000000019,2.03200000000004,1.77799999999991,0.762000000000057,6.096,1.01599999999996,1.524,2.54000000000008,3.55599999999993,2.53999999999996,3.55600000000004,3.55600000000004,0.762000000000057,3.30199999999991,0.508000000000038,0.254000000000019,0.253999999999905,0,0,37.592,6.85800000000006,11.938,4.572,16.256,11.9380000000001,11.1759999999999,9.90599999999995,23.3680000000001,1.77800000000002,1.77800000000002
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,5.33400000000006,0.254000000000019,0,20.3200000000001,0,8.63599999999997,0.254000000000019,7.62,1.77800000000002,2.28599999999994,7.62,3.30200000000002,22.352,0.761999999999944,4.3180000000001,4.31799999999998,2.79399999999998,0.254000000000019,0.253999999999905,0,23.114,0,4.82600000000002,5.08000000000004,28.194,9.14400000000001,12.446,2.03199999999993,5.08000000000004,3.30200000000002,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,6.60400000000004,0.253999999999962,0.762,53.848,0.254000000000019,0.762000000000057,3.55599999999998,11.1759999999999,0.254000000000019,1.524,20.828,6.60400000000004,4.06400000000008,0,22.8599999999999,3.55600000000004,5.33400000000006,0.253999999999905,8.12800000000004,0,12.9540000000001,11.1759999999999,4.572,3.55599999999993,67.8180000000001,1.524,0.507999999999925,2.28600000000006,14.732,0.254000000000019,0
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,15.24,0.761999999999944,7.36599999999999,0.254000000000133,0,0,0,0,9.39799999999991,8.12799999999993,5.08000000000015,11.4299999999998,6.85800000000017,18.288,9.65200000000004,8.63599999999997,2.28600000000006,1.01599999999985,6.85799999999995,0.254000000000133,0.253999999999905,0,0,0,18.5419999999999,11.684,25.4000000000001,1.27000000000021,3.80999999999995,12.6999999999998
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,5.33399999999995,0,6.85800000000006,0,0,0,0,0,0.254000000000019,0.762000000000057,4.06399999999985,3.81000000000017,4.31799999999987,2.03200000000015,3.55600000000004,1.01599999999996,0.761999999999944,0.507999999999925,11.938,0,0,0,0,0,8.63600000000008,6.60399999999993,12.446,0,3.55600000000004,0.762000000000057
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,3.81000000000017,3.30199999999991,14.2239999999999,2.28600000000006,0,1.01600000000008,0,2.53999999999996,0,0,0,0,0,0,0.253999999999905,0,0,0,0,0,1.26999999999998,0.508000000000038,0,1.52400000000011,0,7.8739999999998,0.762000000000171,0,0,7.62000000000012
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,1.27,0,7.366,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,2.286,9.398,21.844,0,0,0,0,5.842,3.81,0.762,1.27,1.778,26.416,0.762
