"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2024.08.01","X2024.08.02","X2024.08.03","X2024.08.04","X2024.08.05","X2024.08.06","X2024.08.07","X2024.08.08","X2024.08.09","X2024.08.10","X2024.08.11","X2024.08.12","X2024.08.13","X2024.08.14","X2024.08.15","X2024.08.16","X2024.08.17","X2024.08.18","X2024.08.19","X2024.08.20","X2024.08.21","X2024.08.22","X2024.08.23","X2024.08.24","X2024.08.25","X2024.08.26","X2024.08.27","X2024.08.28","X2024.08.29","X2024.08.30","X2024.08.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,3.04800000000023,6.09599999999978,16.7640000000004,4.57199999999966,0,0,0,0.254000000000133,1.26999999999998,0,3.30199999999991,1.52400000000011,3.81000000000017,0,5.0799999999997,1.52399999999989,1.52400000000011,5.33400000000029,0.253999999999678,5.33400000000029,0,0,1.26999999999998,30.9879999999998,433.324,2.53999999999996,0,10.1599999999999,0,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,1.26999999999998,1.52400000000006,0.253999999999962,0,0,0,0,0,NA,0,0,0,NA,0.254000000000019,1.77799999999996,NA,0.508000000000038,0,0,0,0.254000000000019,1.77799999999996,13.716,NA,5.84199999999998,0,0,0,0,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0.254000000000019,0.254000000000019,0.508000000000038,0,0,0,0,0,0.507999999999981,0,5.33399999999995,1.01600000000002,0,0,0,0,0,0,0,0,0,0,0,29.464,429.768,0.253999999999905,0,16.5100000000001,0,0,0
12.16,"Kaiholena 0231","HiMesonet","HiMesonet","BI",631,19.16877,-155.57035,NA,"018HI",NA,NA,NA,1.27,6.096,29.464,5.08,0,0,0,1.524,5.334,0,0.254,9.906,0,0,7.874,6.604,0.254,2.794,0,5.334,0,0,0,64.77,436.6768,1.778,0,16.256,0,11.684,1.778
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,12.9540000000001,0.254000000000019,0,0,0,0,1.52399999999994,0.254,0,0,0,0,5.07999999999998,0,0,0,0,0,0,0,0,55.1179999999999,254.254,0,0,0.76199999999983,0.254000000000133,1.77800000000002,0.761999999999944
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,2.79399999999998,1.01600000000008,0,1.01599999999996,2.03200000000004,2.79399999999998,2.03200000000004,3.556,4.572,2.03200000000004,3.04799999999989,8.12800000000004,0,1.26999999999998,0,0,0,4.3180000000001,6.85799999999995,0.508000000000038,1.26999999999998,0.508000000000038,0,13.208,212.852,2.79399999999998,0.507999999999811,0,0,0,0
23.1,"Kona Hema 0243","HiMesonet","HiMesonet","BI",1283,19.2068247,-155.8109802,NA,"035HI",NA,NA,NA,3.556,2.54,0.254,4.826,3.302,3.81,3.81,4.318,5.588,0.762,2.286,4.064,0,1.778,0,0,0.762,1.778,11.43,2.286,4.064,0.508,0.254,12.446,122.4026,3.81,1.778,3.048,0.254,0,0.762
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,2.03199999999993,5.58800000000019,4.82599999999991,1.52400000000011,27.1779999999998,10.4140000000001,7.36599999999999,1.524,5.07999999999993,2.03200000000015,0,0,5.07999999999993,6.60399999999993,0,1.77800000000002,11.4300000000001,16.0020000000001,20.5739999999998,0,11.6840000000001,1.2700000000001,0,2.03199999999993,38.0999999999999,20.066,0,0,14.732,3.30200000000013,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,9.14400000000001,1.01599999999996,17.5260000000002,3.30199999999979,32.2580000000002,9.39799999999991,4.572,2.28600000000006,0.76199999999983,1.77800000000002,0.254000000000133,9.90600000000006,9.90599999999995,16.2559999999999,0.254000000000133,0,8.38199999999995,18.796,6.85799999999995,2.28599999999994,26.924,1.77800000000002,0,1.77800000000002,36.576,18.5419999999999,0,0,3.30200000000013,0.253999999999905,0
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0.254000000000019,1.524,14.986,0.253999999999905,0,0,0,0,1.52400000000011,0,0,0,0,0,1.524,0,0,0,0,0,0.254000000000019,0,0,27.178,327.66,0.761999999999944,0,0,1.01600000000008,1.77800000000002,1.26999999999975
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0.507999999999925,0,0,0,0,0,0.762000000000057,0,0,0,0,0,0.254000000000019,0.254000000000019,0,0,0.254000000000019,0,0,0,0,27.4319999999999,325.12,0,0,0.253999999999905,0,2.28600000000006,0.508000000000038
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,2.286,NA,0,0,0,0,0,0,0,1.52399999999994,2.286,0,0,0,0,NA,0,0,0,0,0,0,45.9739999999999,190.5,0,0,0,0,0.254000000000019,0.762000000000057
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.056,226.568,0,0,0,0,0,1.016
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,2.53999999999996,4.57200000000012,23.6219999999998,3.55600000000004,5.58799999999997,5.84199999999987,0,0.762,2.28600000000029,3.04799999999977,0,0.508000000000038,0.254000000000133,0,0,0,2.03199999999993,1.52399999999989,3.048,0,1.0160000000003,1.26999999999975,0,0.762000000000171,37.0840000000001,4.31799999999976,0,0,0,0,0
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.048,368.046,0.508000000000038,0.253999999999905,8.63600000000019,0,0,0
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.006,262.382,0,0,0,0,3.81000000000017,0.254000000000133
54.8,"Nahuku 0201","HiMesonet","HavoNet","BI",1202,19.415215,-155.238394,NA,"004HI",NA,NA,NA,0,1.778,6.604,2.54,0.254,0.254,0,1.524,0.254,0.254,1.524,0,0.254,0,3.302,2.54,3.81,2.54,0,0.254,1.016,2.794,9.398,247.9294,360.9848,6.35,0.762,1.524,0.508,0.254,2.54
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,0,0.253999999999991,0,0,0,0,0,0,0,0,0,0.253999999999991,0,0,0,5.84200000000001,0,0.762,0.507999999999981,8.89000000000004,0.253999999999991,0,1.77799999999999,17.78,5.334,0,0,0,0,0
64.1,"Pahoa 0204","HiMesonet","HiMesonet","BI",175,19.501169,-154.943731,NA,"047HI",NA,NA,NA,1.524,4.572,23.876,1.016,1.778,2.286,0.508,0.508,0.508,2.54,17.6276,5.08,2.032,NA,3.302,16.002,7.874,12.954,0.254,0,3.048,16.7894,17.272,166.4716,118.745,3.302,5.08,5.334,13.208,0,14.478
