"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2019.07.01","X2019.07.02","X2019.07.03","X2019.07.04","X2019.07.05","X2019.07.06","X2019.07.07","X2019.07.08","X2019.07.09","X2019.07.10","X2019.07.11","X2019.07.12","X2019.07.13","X2019.07.14","X2019.07.15","X2019.07.16","X2019.07.17","X2019.07.18","X2019.07.19","X2019.07.20","X2019.07.21","X2019.07.22","X2019.07.23","X2019.07.24","X2019.07.25","X2019.07.26","X2019.07.27","X2019.07.28","X2019.07.29","X2019.07.30","X2019.07.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0.54272571401192,6.94688913935258,4.12471542649059,6.94688913935258,0,0,0,6.62125371094542,13.2425074218908,0,0,0,0,0,0,0,0.868361142419072,0,0,0,0,0.868361142419072,0,0,0,2.17090285604768,0,0,1.41108685643099,2.49653828445483,0
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0.5,6.4,3.8,6.4,0,0,0,6.1,12.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,2,0,0,1.3,2.3,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,22.9,0,0,12.7,0.5,0,0,0,1.8,6.6,21.6,1.5,0,0,0,0,4.1,0,7.1,9.7,1.5,0,0,5.1,0,0,17.3,0,0,12.7,1
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,17.3,0,4.3,6.6,0,0,0,0,0,35.6,0.8,0.3,0,0,1.8,0,0,0,4.3,4.6,3.6,17.3,0,0,0,1,0,8.1,3.6,19.8,0
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0.8,0,7.4,8.6,9.7,0.5,0,0,21.1,0,0.5,0,0.3,0,0,0,0,0.3,0,0,0,1,0.5,0,0,0,0,0,0,0,1.8
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,2,0.5,2.10000000000002,5,6.10000000000002,6.89999999999998,0.300000000000011,88.1,9.60000000000002,0.300000000000011,0,2,0.5,0,0,9.69999999999999,5.29999999999995,2.30000000000007,6.11000000000002,6.33,3.04,11.67,0,2.79,3.54,3.56,1.77,0,1.77,0,0.25
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,19.1,0,1.3,15.5,2,7.1,3,0,58.2,6.9,0,0,0,0,0,0,1.3,0,1.8,4.3,0,7.4,0.5,0,0,0,1.3,0,1.3,1.3,0
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,22.8744037018108,2.5657751237088,0.717894546240326,17.483947110381,1.55067490870705,6.04036203868403,1.65667972209306,2.5657751237088,63.4308875738366,12.9021317339561,0,0,0,0,0,0,0.717894546240326,0,0.994007833255836,2.82079602897839,0,5.92714141049021,0.55222657403102,0,0,0,0.996783146643456,0,2.11233754825598,3.39522511011037,0
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,16.5,4.1,1.5,13,1.8,6.6,2.5,0,41.9,2.5,0,0,NA,0,0,0,1.3,0,1.8,2.5,0,6.6,0.8,0,0,0,0.8,0,1.8,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,20.3,3.64263482603476,0,12.6700341775122,0.633501708875611,3.00913311715915,0,3.64263482603476,44.4243073349022,12.9075973183406,0,0,0,0,0,0,0,0,0,0.633501708875611,0,2.61319454911189,NA,NA,NA,0,0.395938568047257,0,1.97969284023628,3.80101025325366,0
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,27.3642503793059,5.27389911482904,0,18.3439969211445,0.917199846057224,4.35669926877181,0,5.27389911482904,64.3186392047628,18.6879468634159,0,0,0,0,0,0,0,0,0,0.917199846057224,0,3.78344936498605,NA,NA,NA,0,0.573249903785765,0,2.86624951892883,5.50319907634334,0
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,14,4.3,0.3,12.7,1.3,0.5,5.3,0,58.2,14,0.5,0.3,0.3,0.5,0,0,6.9,0.8,4.8,6.6,0.3,5.6,6.1,1.8,1,3.3,2.8,0.3,1,0.5,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",710.4888,19.34805556,-155.1258333,NA,"AHMH1","32D64524",NA,NA,1.3,0.200000000000003,2.8,2.5,1.3,0.5,0,113,NA,6.89999999999998,0,0,0,0,0,3.5,2.30000000000001,0,0,0,0,1.76,0,2.03,6.09,3.53,1,0,5.05,6.85,0
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,0,5.3,0,0,0,0,12.4,2,48.5,5.1,0,0,0,0,0,0,0,0,0,0.690935800062858,0,2.85011017525929,4.56593864779157,0,0,0,0.431834875039286,0,2.15917437519643,3.98151945787194,0
