"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0.253999999999991,0.253999999999991,0.50800000000001,0,0.254000000000019,6.09599999999998,25.146,5.58799999999999,0.253999999999991,4.31800000000001,0,0.507999999999981,11.684,4.572,0,5.07999999999998,7.11200000000002,2.03200000000001,4.82599999999996,14.478,2.03199999999998,5.58800000000002,21.59,4.06399999999996,2.03200000000004,3.30200000000002,1.01599999999996,4.06400000000002,10.922,8.12800000000004
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0.254,0,0,0,0,0,2.794,10.414,0,0,0,2.54,0.762,0,0,0,0,0,0.254,4.826,0,0,NA,0,1.778,0.254,0.254,0,2.286,4.572
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,NA,0,0,0,NA,1.524,1.27000000000004,0,0,0,0,0.762,0,0,0,1.524,0.507999999999981,NA,6.096,0.507999999999981,0,1.524,2.54000000000002,NA,0.254000000000019,NA,0,NA,0.254000000000019
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0.253999999999962,0.254000000000019,0,0,0,0,0,0.254000000000019,0,0,0,1.524,0.253999999999962,0,0,2.286,0,1.01600000000002,21.59,26.67,6.096,2.286,0.253999999999962,18.796,6.60399999999998,1.26999999999998,3.04800000000006,1.01599999999996,0.762,0.761999999999944
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0.254000000000133,1.01599999999996,1.26999999999998,10.16,2.54000000000008,5.58799999999997,5.58799999999997,7.11199999999997,0.254000000000019,3.81000000000006,0,1.26999999999998,0.507999999999925,0.762000000000057,0.254000000000019,0.254000000000019,1.77800000000002,9.14400000000001,12.192,1.26999999999987,2.54000000000008,13.7159999999999,3.55600000000004,1.524,3.81000000000006,2.28599999999994,0.508000000000038,1.524,0
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,4.06400000000031,13.7160000000013,1.01599999999871,3.04799999999977,3.30200000000059,3.04799999999977,3.30199999999968,7.6200000000008,0,1.27000000000044,3.04799999999977,10.9220000000005,0.253999999998996,1.77800000000025,0,0,5.07999999999993,18.0339999999987,39.8780000000015,2.79399999999896,3.04800000000068,1.26999999999953,7.11200000000099,20.5740000000005,0.507999999998901,1.27000000000044,8.88999999999942,0.50800000000072,0,1.77800000000025
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,6.35000000000036,17.271999999999,0.762000000000626,3.55600000000049,5.33399999999983,4.82600000000002,6.85799999999927,8.89000000000033,0,0,4.31800000000021,14.4780000000001,12.4459999999999,3.30199999999968,2.03200000000015,0.253999999999905,0,15.4961167667745,42.4179999999997,4.82600000000002,12.192,2.28600000000097,5.33399999999892,13.9700000000003,2.53999999999996,5.33399999999983,28.7020000000002,0.253999999999905,0,2.28600000000006
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0,0,0,0,0,0.507999999999811,0,0,0,0,4.57200000000012,1.01599999999962,0.253999999999905,0,3.8100000000004,0.253999999999905,0,4.31800000000021,13.7160000000003,10.1599999999999,0.507999999999811,8.1279999999997,14.2240000000002,8.1279999999997,0.762000000000626,1.01599999999962,0.761999999999716,2.53999999999996,0.254000000000815
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0.254000000000133,0,0,0,0,0,0.507999999999925,0,0,0,0,0,0,0,0,0,0,0,2.79399999999998,16.7640000000001,1.01599999999996,0,0,8.63599999999985,1.01600000000008,0,0,0.761999999999944,1.52400000000011,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0,0,4.57200000000012,3.048,0.253999999999905,0,0,0,1.01599999999985,0,0,0,0.254000000000133,0,0,0,0,0,0,0,0,0,0,0,0,1.26999999999998,0.762000000000171
