"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.07.01","X2023.07.02","X2023.07.03","X2023.07.04","X2023.07.05","X2023.07.06","X2023.07.07","X2023.07.08","X2023.07.09","X2023.07.10","X2023.07.11","X2023.07.12","X2023.07.13","X2023.07.14","X2023.07.15","X2023.07.16","X2023.07.17","X2023.07.18","X2023.07.19","X2023.07.20","X2023.07.21","X2023.07.22","X2023.07.23","X2023.07.24","X2023.07.25","X2023.07.26","X2023.07.27","X2023.07.28","X2023.07.29","X2023.07.30","X2023.07.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0,2.53999999999996,5.07999999999993,7.61999999999989,6.60400000000038,11.43,8.636,1.27,4.064,1.778,0,0,6.604,9.398,1.77800000000001,0,15.748,99.314,4.82599999999999,0,1.77799999999999,2.03200000000001,0.254000000000019,3.04799999999997,8.12800000000001,3.30199999999999,0,0,0.762,2.79400000000001
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,0,0,0,2.03199999999993,0.508000000000038,2.03199999999993,1.52400000000011,0.507999999999925,7.11199999999997,1.016,0,0,0,2.28600000000017,0,0,20.828,119.38,0,0,0,0,0,0,0,0,0,0,0,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0,0,0,0.762000000000171,0,0,0,0,0,0,0,0,0,0.521202390284599,0.191731833363288,4.16410722418648,40.7903992946602,0,0,0,0,0,0,0,0,0,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0.253999999999905,0,0,1.52400000000011,4.82599999999991,11.9380000000002,8.12799999999982,4.31799999999998,1.2700000000001,1.26999999999998,0.253999999999905,0,0,3.30200000000013,7.11199999999997,2.28599999999994,0,0,10.668,0,2.03199999999993,0,0,0,0,0,0,0,0,0,0
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,2.03200000000015,0.507999999999925,1.2700000000001,5.84199999999987,24.384,10.922,21.082,0.254000000000133,2.03199999999993,0.253999999999905,0,0,5.33400000000006,0.762000000000057,8.88999999999999,0,0,0,0,19.5579999999999,12.954,8.8900000000001,1.77800000000002,0,0.761999999999944,12.4460000000001,4.06399999999985,0.254000000000133,0.253999999999905,0,25.5661740697574
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,4.57199999999989,0.254000000000019,1.01599999999996,8.63600000000008,24.8919999999999,7.36599999999999,6.096,0.508000000000152,5.07999999999981,0,0.254000000000133,1.26999999999998,1.524,2.28599999999994,6.60399999999993,0,0.254000000000133,0,1.01599999999996,29.7180000000001,15.494,3.55599999999993,1.01599999999996,0.254000000000019,2.79399999999998,3.80999999999995,0,1.2700000000001,0.762000000000057,1.01599999999996,25.4
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0.253999999999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52400000000011,0.253999999999905,6.34999999999991,60.7060000000001,0,0,0,0,0,0,0,0,0,0,0,0
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0,0,0,1.26999999999998,0,0,0,0,0,0,0,0,0,0,0.254000000000133,4.82599999999979,48.5140000000001,0,0,1.26999999999998,0,0,0,0,0,0,0,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0,3.30199999999991,0.254000000000133,0.508000000000038,0,0,0,0.508000000000038,0,0,0,0,0,0,4.57199999999989,20.5740000000001,0,0,0,0,0,0,0,0,0,0,0.508000000000038,0
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,11.176,22.606,0,0,0,0,0,0,0,0,0,0,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,0,12.954,12.192,7.62,2.53999999999996,0,4.06400000000008,2.53999999999985,0,0,1.52400000000011,1.26999999999998,11.684,0,0,0,0.254000000000133,1.26999999999987,3.048,0,0,0,1.524,0.254000000000019,0,0,0,0,0.254000000000133
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,0,0,0,0,0.254000000000133,0,0,0,0,0,0,27.9399999999998,106.172,0,0,0,0,0,0,0,0,0,0,0,0
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,10.922,31.496,0,0,0,0,0,0,0,0,0,0,0,0
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,0.887924215249888,0.762,2.85728762664102,2.54,0.639124526029744,9.144,6.02439124880352,21.844,11.938,2.286,4.064,0,0,0,6.604,4.318,0.762,309.372,128.187125937408,8.128,0.57965076339539,3.048,2.032,1.524,5.08,7.366,7.31206550341782,2.032,0,12.192,4.572
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,0.254000000000019,0.507999999999981,0,0.254000000000019,1.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761999999999944,0,0.254000000000019,1.27000000000004,0,0,0,0,0,0.253999999999962,0,0
