"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.09.01","X2023.09.02","X2023.09.03","X2023.09.04","X2023.09.05","X2023.09.06","X2023.09.07","X2023.09.08","X2023.09.09","X2023.09.10","X2023.09.11","X2023.09.12","X2023.09.13","X2023.09.14","X2023.09.15","X2023.09.16","X2023.09.17","X2023.09.18","X2023.09.19","X2023.09.20","X2023.09.21","X2023.09.22","X2023.09.23","X2023.09.24","X2023.09.25","X2023.09.26","X2023.09.27","X2023.09.28","X2023.09.29","X2023.09.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0,0,0,0,0,1.27000000000004,9.14399999999995,0.254000000000019,0.508000000000038,2.53999999999996,1.01600000000002,0.508000000000038,28.956,5.07999999999998,6.096,7.36599999999999,7.62000000000006,3.04799999999994,11.176,0,0.508000000000038,0.254000000000019,5.84199999999993,2.03200000000004,1.524,1.26999999999998,3.30200000000002,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,0,0,0,NA,0,0,0,0,0.254,0,0,1.778,0,0.254,0,0.254,0,0.508,0,0,0,0,0,0,0,0,0.254,0.762
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,0,NA,0,0,0,0,0.761999999999944,0.253999999999905,1.77800000000002,0,0,0,6.09600000000023,0,1.52399999999989,2.7940000000001,2.53999999999996,2.28599999999983,3.30200000000013,0,0.253999999999905,0.508000000000266,3.55599999999981,0.761999999999944,0.508000000000038,0.762000000000171,23.3679999999997,NA,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0,0,0,0,0,1.016,0.254,0,0,0,0,0.508,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,0,0,0,0.508000000000038,4.31799999999998,4.31799999999998,6.34999999999991,0,0.254000000000133,0,0.761999999999944,0,1.01600000000008,3.048,3.80999999999995,1.77800000000002,2.03199999999993,0.253999999999905,1.52400000000011,4.31799999999998,3.55600000000004,1.01600000000008,2.794,0.508000000000038,0,0,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0.254000000000133,0,17.7799999999997,0,0,0,0,1.77800000000002,3.048,6.096,0,0,0,0,9.14400000000001,3.04800000000023,16.5099999999998,17.0180000000003,1.01599999999985,1.77800000000002,0,0,4.06399999999985,1.77800000000002,0.508000000000038,0,0,0,0,0
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0,1.01599999999985,0,0,0,0,3.30199999999991,0.254000000000133,0,0,0.253999999999905,0,0.253999999999905,2.03200000000015,0,0,0.761999999999944,0,1.01600000000008,0,0,0,0,0,0,0,0,0,0
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0.420813107708181,0,0,0,0,1.98287306340134,0.259010892764511,0,0,0.105203276927022,0,0.412818508601812,0.995433831253945,0,0,0.31560983078116,0,0.420813107708277,0,0,0,0,0,0,0,0,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0,0,0,0,0,0,0,0.254000000000133,0,0,0.253999999999905,0.253999999999905,2.7940000000001,3.55599999999981,2.03200000000015,2.03200000000015,9.90599999999995,0,1.26999999999998,0.508000000000038,1.52399999999989,0.508000000000038,NA,0,0,0.507999999999811,0
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0,0,NA,0,0,15.748,0.254,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
