"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2019.01.01","X2019.01.02","X2019.01.03","X2019.01.04","X2019.01.05","X2019.01.06","X2019.01.07","X2019.01.08","X2019.01.09","X2019.01.10","X2019.01.11","X2019.01.12","X2019.01.13","X2019.01.14","X2019.01.15","X2019.01.16","X2019.01.17","X2019.01.18","X2019.01.19","X2019.01.20","X2019.01.21","X2019.01.22","X2019.01.23","X2019.01.24","X2019.01.25","X2019.01.26","X2019.01.27","X2019.01.28","X2019.01.29","X2019.01.30","X2019.01.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3164354092415,0,4.99307656890966,2.49653828445483,70.3372525359448
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,0,4.6,2.3,64.8
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0.8,0,2.5,2.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,20.8,0,0,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,4.6,0,5.6,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,7.1,0,16.5
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,22.6,0,5.8,6.4
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0.300000000000011,0,0,0,0,1,0.5,0.199999999999989,1.30000000000001,1.5,2.10000000000002,0.5,0,0,0,0,0,0,0,0,0,7.30000000000001,1.79999999999995,0,0.300000000000011,4,29.2,3.30000000000001,1.60000000000002,4.30000000000001,7.59999999999997
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,12.2,0,0,0,0,0,0,0,0,8.4,1.3,1.8,0.3,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.8,20.6,0.5,0,2.3
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,6.73716420317844,0,0,0,0,0,0,0,0,12.4475840331482,1.72189350769159,1.83067363446523,0.165667972209306,0,0,0,0,0,0,0,0,0,0.55222657403102,0.55222657403102,0,5.96821604862698,0.883562518449632,22.751734850078,0.27611328701551,0,1.27012112027135
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,8.4,0,0,NA,0,NA,NA,0,0,8.1,1.3,1.5,0,0,0,NA,0,0,0,0,NA,NA,0.5,0.5,0,0,0.8,20.6,0.5,0,2.5
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,0,0,0,0,0,0,0,2.794,0,1.01600000000001,0,0,0.761999999999993,0,0,0.254000000000005,0,0,0,0,0,NA,0,0.254,9.906,1.778,NA,0.762,0.508
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,11.0862799053232,1.42537884497012,1.18781570414177,0,0,0,0,0,0,0,0,0,0,NA,NA,0,8.47308535621129,NA,NA,0,0,0
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,16.0509973060014,2.06369965362875,1.7197497113573,0,0,0,0,0,0,0,0,0,0,NA,NA,0,12.2675479410154,NA,NA,0,0,0
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,19.6,0.3,0,0,0,0,0.8,0,0,6.4,1.5,1.3,0.5,0,0,0,0,0,0.5,0,0,0,5.1,0.8,0.3,0.8,8.9,30,2.3,0,8.9
