"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0.254000000000019,6.096,7.87400000000002,0,0.253999999999962,16.002,3.30200000000008,0.253999999999962,5.58800000000002,0,9.14400000000001,0,1.524,1.26999999999998,1.26999999999998,0.254000000000019,26.9240000000001,3.55599999999981,8.38200000000006,1.524,21.8439999999999,6.35000000000002,0.762000000000057,12.192,6.35000000000002,0,3.30199999999991,0.762000000000057,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,1.27,2.54,0,0,23.622,0,0,5.588,0,2.286,0,0,2.54,0,0,6.35,0,3.81,0,3.556,0.508,0,1.016,1.524,0.508,0,0,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,2.28600000000006,1.26999999999998,1.52399999999989,1.26999999999998,0,6.85799999999995,0,9.90599999999995,4.57200000000012,4.06400000000008,9.39799999999968,3.81000000000017,0.761999999999944,1.0160000000003,0,0.507999999999811,4.06399999999985,NA,2.28600000000006,0.253999999999905,30.9880000000003,5.58799999999997,1.52399999999966,4.57200000000012,2.03199999999993,0,6.35000000000014,NA,0.508000000000038
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,2.03199999999924,8.88999999999987,0,0,6.85800000000063,0,0,5.07999999999947,0,1.7780000000007,0,0.507999999999356,3.55600000000049,0,0,1.26999999999953,0.25400000000036,2.53999999999996,0,16.002,0.508000000000266,0,1.77799999999979,0,0,0,0,18.5419999999999
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,6.60399999999981,1.27000000000021,0.507999999999811,18.796,0.253999999999905,0,0.254000000000133,1.01600000000008,0,1.77800000000002,0.253999999999905,0.761999999999944,0,0.508000000000038,1.77800000000002,0.254000000000133,0.507999999999811,0.761999999999944,0.254000000000133,10.6679999999999,6.09600000000023,11.4299999999998,16.51,0,0.508000000000038,0.253999999999905,0
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0,0,0,7.87400000000071,0,8.88999999999942,4.82600000000002,1.01599999999962,0,3.55600000000049,2.79399999999987,0,4.06400000000031,0,5.84199999999964,0,1.52400000000034,1.52400000000034,3.55599999999959,0,0,0,4.0639999999994,0,25.9080000000004,84.8360000000002,0.507999999999811,12.4459999999999,0,5.84199999999964
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0,0,3.80999999999949,0.25400000000036,0.762000000000171,0,0,0,1.26999999999953,0.508000000000266,0,1.27000000000044,0,2.53999999999996,0,0,0,2.79399999999941,0,1.52399999999989,2.03200000000061,15.2399999999998,0,13.9700000000003,141.478,0,18.7959999999994,0,6.35000000000036
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,1.77799999999979,2.28600000000006,1.01600000000053,9.65199999999959,0,0,5.07999999999993,0,0,7.36599999999953,0,0,0,0,2.03200000000061,0.253999999999905,0,3.55600000000004,0.253999999999905,0,0,32.7659999999996,0.254000000000815,0,5.58799999999974,0.253999999999905,0,0,0,25.9080000000004
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0.508000000000038,0,0,4.06400000000008,0.253999999999905,0,3.048,0,0,6.85799999999995,0,1.26999999999998,0.253999999999905,0.508000000000266,6.096,0,0,1.01599999999985,0,0.254000000000133,0,29.4639999999999,0.253999999999905,0,2.7940000000001,0.253999999999905,0,0,0,5.8420000000001
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,10.668,0.253999999999991,0,20.066,0.253999999999991,4.572,20.828,4.82600000000002,4.572,0.253999999999962,0.762,0.254000000000019,0,0,0.508000000000038,0,2.53999999999996,1.26999999999998,11.176,2.286,0.253999999999962,54.356,7.36599999999999,0,0,1.52400000000006,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,0,0,0,0,0,0,0,0,3.81000000000017,0,NA,0,0,0,0,0,0,0,13.4620000000002,0.253999999999678,0,0,0,NA,9.14400000000001,18.5419999999997,0,1.77800000000025
