"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0.254000000000019,0,0.254000000000019,5.84199999999987,0.254000000000133,4.57199999999989,3.04800000000012,2.79399999999998,0.507999999999925,5.8420000000001,4.82600000000002,0,2.53999999999985,0,3.30200000000002,5.33400000000006,1.77800000000002,18.2879999999999,16.2560000000001,2.54000000000008,0,0.254,0,2.032,150.114,52.07,14.732,0.253999999999991,12.446,1.01599999999999,13.462
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,0,1.778,0.254,0,0,0,2.794,0,0.508,0,0,0,1.016,2.54,7.366,15.494,8.382,1.778,0,0,0,2.032,175.768,26.416,0.508,0,2.54,0,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,0,0,0,0,NA,0,0,3.30199999999991,0,NA,0,0.253999999999905,0,0.761999999999716,NA,2.53999999999996,NA,NA,1.52399999999966,0,0,0,1.52400000000011,167.132,55.8800000000001,15.2400000000002,0,NA,0,5.07999999999993
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0,2.53999999999996,0,0,0,0,1.01600000000053,0,0,0.761999999999716,3.30200000000013,0,4.82600000000002,0.253999999999451,5.84200000000055,4.82600000000002,1.01599999999962,2.0319999999997,0,0,0,20.8280000000004,150.368,44.9580000000005,8.63599999999951,0,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,0,0,0,0,0,0.761999999999944,0.253999999999905,0,0,0,0,1.016,0,10.668,6.35,0.507999999999999,3.302,0,0,0,0,45.72,17.018,6.858,0,0,0,5.334
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0,0,0,0,0,0,0,0,2.79399999999987,0,0,1.52399999999943,5.08000000000084,0,5.07999999999993,0,24.6379999999999,26.6700000000001,0,4.06400000000031,2.28600000000006,0.253999999998996,0,0,9.39800000000014,2.53999999999996,0,3.30199999999968,0,0.762000000001535,8.1279999999997
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0,0,0,0,0,0,0,7.11200000000008,0,0,0,9.90599999999904,0,0,0.762000000000626,15.4939999999997,17.2719999999999,0.761999999999716,13.7160000000003,3.80999999999949,0,0,0,7.87400000000071,1.77799999999934,0,18.2880000000005,0,0,4.71390135620797
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0,0,2.0319999999997,0,0,0.762000000000171,0.761999999999716,2.03200000000061,0,0,2.28599999999915,7.36600000000044,0,0,0.253999999999905,4.82600000000002,14.9859999999999,1.52400000000034,2.79399999999941,0.25400000000036,0,0,14.2240000000002,192.024,69.8500000000004,17.271999999999,0.254000000000815,0,0,0
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0,1.27,0.254,0,0,0,0,0,0.508,0,4.826,0.254,0.507999999999999,0.254,2.794,9.398,0.508000000000003,2.032,0,0,0,11.176,181.356,63.754,10.414,0,0,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0,0,0,0,0,2.03200000000004,0,0,0.253999999999962,0,0,0,5.07999999999998,6.35000000000002,4.06399999999996,4.572,19.5580000000001,0.253999999999905,0,0,NA,106.172,55.88,7.62,0,6.34999999999991,0,2.03200000000015
