"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2018.05.01","X2018.05.02","X2018.05.03","X2018.05.04","X2018.05.05","X2018.05.06","X2018.05.07","X2018.05.08","X2018.05.09","X2018.05.10","X2018.05.11","X2018.05.12","X2018.05.13","X2018.05.14","X2018.05.15","X2018.05.16","X2018.05.17","X2018.05.18","X2018.05.19","X2018.05.20","X2018.05.21","X2018.05.22","X2018.05.23","X2018.05.24","X2018.05.25","X2018.05.26","X2018.05.27","X2018.05.28","X2018.05.29","X2018.05.30","X2018.05.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0,0,0,3.03926399846675,0,0,0,0,0,1.41108685643099,3.03926399846675,0,1.62817714203576,0,0,0,0,0,0,0.325635428407152,0.54272571401192,0,0,1.41108685643099,0.54272571401192,0,0,0,0,0,0
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,0,0,2.8,0,0,0,0,0,1.3,2.8,0,1.5,0,0,0,0,0,0,0.3,0.5,0,0,1.3,0.5,0,0,0,0,0,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,5.3,0,0,0,5.3,0,0,3.3,2.8,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1.8,0,0,0.5,1.3
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,0,0,5.1,1.8,1.5,2.5,2.8,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0.5
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0,0,0,0,0,3.3,0,0,0.8,0.8,0.8,0.8,0.3,0,0.8,0,0,0.8,0,0,2.5,0.5,0,0,0,0.8,0.8,0,1.3,1,0
3.23,"CAPTAIN COOK 2.9 SSE","CAPTAIN COOK 2.9 SSE","CoCoRaHS","BI",238,19.4594,-155.8938,"US1HIHI0019",NA,NA,NA,NA,0.5,0,0,6.6,0,6.6,1,2.8,0.3,13.2,NA,0,0,0,0,3.8,0,0,0.3,0,0,1,1,0.5,NA,NA,NA,NA,NA,NA,NA
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,2,0.5,0.199999999999989,0.599999999999994,0,2,0.5,0,6.09999999999999,2,0,0.300000000000011,0.699999999999989,0,6.10000000000002,1.29999999999998,1.5,0,4.30000000000001,1.79999999999998,0.300000000000011,0,1,1,2.80000000000001,0.5,2.79999999999998,15,11.7,3.79999999999998
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,4.3,0.5,0.5,0,0,0.5,1,1.5,0,0,7.4,0,0,0,0,0,8.9,4.38153359919167,0.123317028710199,0,0,0.443941303356718,0,0.0739902172261196,0.123317028710199,0.443941303356718,0.567258332066917,0.369951086130598,3.16236367864222,15.5614410404604,3.38831836334387
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,4.3,0.5,0.5,0.3,0,0,1.3,1.3,0,0.3,7.4,0,0.8,0.3,0,0,9.7,1,0,0,0,0,0,0,0,0,0,0,4.1,12.2,3.3
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,NA,NA,0.8,0,0,0.8,1.3,1.8,NA,NA,5.6,0.3,NA,NA,0,0,7.4,0.5,0,0,0,0,0,0,0,0,0,0,4.3,10.9,2.5
