"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2019.08.01","X2019.08.02","X2019.08.03","X2019.08.04","X2019.08.05","X2019.08.06","X2019.08.07","X2019.08.08","X2019.08.09","X2019.08.10","X2019.08.11","X2019.08.12","X2019.08.13","X2019.08.14","X2019.08.15","X2019.08.16","X2019.08.17","X2019.08.18","X2019.08.19","X2019.08.20","X2019.08.21","X2019.08.22","X2019.08.23","X2019.08.24","X2019.08.25","X2019.08.26","X2019.08.27","X2019.08.28","X2019.08.29","X2019.08.30","X2019.08.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0,2.7136285700596,0,0,0,3.03926399846675,0,2.17090285604768,17.3672228483814,0,0,0.325635428407152,0,0,0,0,0,0,4.99307656890966,0,0,1.62817714203576,0,0,0,0,0,0,5.21016685451443,0,0
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,2.5,0,0,0,2.8,0,2,16,0,0,0.3,0,0,0,0,0,0,4.6,0,0,1.5,0,0,0,0,0,0,4.8,0,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0,10.9,2,0,0,0.3,0,0,2.8,0.8,5.3,1.5,0,0,0,0,5.3,0,4.6,7.6,0,3.8,2,0.8,0.3,0.8,0,0,6.9,0,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,13.5,3,5.3,10.9,0.5,0,0,0,0,0,11.7,0,0,0,0,0,0,7.1,3,0.3,0,0,0,0,4.3,0.8,0,83.3,0,0
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0,14,1.5,0,13,7.4,0,0.3,1,16.8,2.5,4.1,0.8,0,0,0,0,0,5.3,5.6,0.5,0,0,0.3,0.8,0,0,0,8.4,0.5,2.3
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0.5,39.59,1.26,0.25,18.03,14.98,0.25,4.82,1.77,23.1,3.3,6.87,1.51,0.25,0,0,3.31,6.6,1.01,10.15,3.79,0,5.32,6.6,6.6,10.92,6.85,5.33,0.25,3.55,4.04
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,0,23.9,20.8,1.5,0,34,4.6,0,1.3,36.1,8.4,1,0,0.8,0,0,0,3,3,0,6.4,9.4,0,5.8,0,1.5,8.6,0,2,0,1.5
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,0,36.5690798331237,21.9725241150029,1.38611706185279,0,20.8952568801185,2.54024224054269,1.56177616225753,1.44300490728846,42.8600222756571,9.88180890943941,1.66778097564354,0,0.441781259224816,0,0,0,3.31335944418612,3.31335944418612,0,4.09202727460479,5.19092979589159,0,4.76469029163744,0,1.65667972209306,6.3109246989243,0.167333160241878,1.10445314806204,0,1.38611706185279
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,0,19.8,17.8,1.5,0,35.6,4.1,0,1.3,33,6.4,1,0,0.8,0.3,0,0.5,3,3,0,6.9,7.6,0,5.6,0,3.6,NA,NA,2.5,0,1.5
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,2.54,NA,0,NA,4.064,NA,0,0.254,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,1.524,NA,0,NA,NA,NA,0,2.794,NA
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,0,33.1796520023601,14.8872901585768,0.791877136094513,0,3.00913311715915,0,2.21725598106464,1.02944027692287,32.5461502934845,7.44364507928842,1.58375427218903,0,0,0,0,0,NA,NA,0,0.791877136094513,0,0,2.21725598106464,NA,NA,2.21725598106464,0.237563140828354,0,0,0.791877136094513
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,0,48.0383419372471,21.5541963823448,1.14649980757153,0,4.35669926877181,0,3.21019946120028,1.49044974984299,47.1211420911899,10.7770981911724,2.29299961514306,0,0,0,0,0,NA,NA,0,1.14649980757153,0,0,3.21019946120028,NA,NA,3.21019946120028,0.343949942271459,0,0,1.14649980757153
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,0,19.6,17.8,2.5,0,53.3,11.2,1,3.8,28.4,7.9,0.5,2.5,3.3,3,0,1,3.6,6.1,0.3,7.1,4.1,0.5,5.6,5.1,7.6,11.4,0,3.3,0,6.1
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",710.4888,19.34805556,-155.1258333,NA,"AHMH1","32D64524",NA,NA,1.52,62.48,0,0,24.37,7.87,0,0.25,2.54,20.06,0,0.75,0,0.51,0,0,0,2.78,0.25,2.28,0,0,0,0,0.25,5.34,0,0,0,0,0.76
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,0,0,46.5,3,1.3,31,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,NA,NA,0,0,0,1.98356351092585,0.863669750078572
14,"NAALEHU 14","KAU SUGAR","COOP","BI",206,19.06032754,-155.5855501,"USC00516588",NA,NA,NA,NA,0,41.9,18.8,1,0,3.8,0,2.8,1.3,41.1,9.4,2,0,0,0,0,0,1.86909565785609,2.47954495719893,0,1,0,0,2.8,1.86797485598908,3.52618530510514,2.8,0.3,0,0,1
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,4.57200000000012,80.2639999999999,0,0,0.508000000000038,16.0020000000002,0.507999999999811,13.97,0.761999999999944,24.6380000000001,1.01600000000008,2.79399999999987,2.03200000000015,0.761999999999716,0,0,0,7.36599999999999,0,0,0,0,4.57200000000012,0,0,0,0,1.77799999999979,4.31800000000021,0,7.8739999999998
21.3,"PAHALA MAUKA 21.3","COOP","COOP","BI",332,19.20667,-155.48861,"USC00517437",NA,NA,NA,NA,0,66,27.9384427795666,1.720594405189,0.816324449217443,22.7447587879445,0.237400040188791,0.3,13.2,27.3215784384136,4.09018107791982,2.0749302205158,2.8,0.356100060283186,0,0,0,5.16345087410812,0,0,0,0,0,16.12895663401,0,0,0,0,1.5,5.3,6.09647343399908
