"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.12.01","X2021.12.02","X2021.12.03","X2021.12.04","X2021.12.05","X2021.12.06","X2021.12.07","X2021.12.08","X2021.12.09","X2021.12.10","X2021.12.11","X2021.12.12","X2021.12.13","X2021.12.14","X2021.12.15","X2021.12.16","X2021.12.17","X2021.12.18","X2021.12.19","X2021.12.20","X2021.12.21","X2021.12.22","X2021.12.23","X2021.12.24","X2021.12.25","X2021.12.26","X2021.12.27","X2021.12.28","X2021.12.29","X2021.12.30","X2021.12.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,39.6240000000001,2.03199999999993,0,9.39799999999991,111.252,69.3420000000001,11.9380000000001,12.6999999999998,2.28600000000006,1.52400000000011,0,0,0,0,1.26999999999975,0.254000000000133,0,1.26999999999998,6.34999999999991,10.6680000000001,3.30199999999991,12.4460000000001,1.01599999999985,0.253999999999905,0,17.5260000000003,0.253999999999905,0.508000000000038,4.82600000000002,2.03199999999993,11.1760000000002
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,NA,1.27,0,6.096,56.388,46.99,5.588,8.382,3.81,0,0,0,0,0,0,0,0.508,0,0.254,0,0.762,3.81,0,0,0,0,0,0.508,0,0,13.97
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,26.162,0,0,NA,209.296,152.908,0,0.254000000000133,0,0,0,NA,9.14400000000001,0,0.761999999999944,NA,NA,1.77800000000002,NA,4.31799999999998,2.28600000000006,16.51,0.508000000000038,0.253999999999905,NA,4.82600000000025,4.06399999999985,NA,0,2.28599999999983,NA
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,23.8760000000001,16.2559999999999,25.1460000000001,9.14400000000001,92.4559999999999,79.5020000000001,6.096,2.54000000000008,0,0,0,0,0,0,0,0,14.7312082182286,1.0160000000003,0,0,1.52399999999989,7.11199999999985,0,0,0,0,0,0,0,1.52400000000011,39.116
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,15.24,0,0.507999999999811,25.4000000000001,108.966,18.796,0,0,0,0,0,0,0.508000000000266,1.01599999999985,0,0,0,0,16.0020000000002,6.09599999999978,0.508000000000038,3.30199999999991,4.31799999999998,0,0,0.254000000000133,0,0.508000000000038,0,0,0.254
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0.254000000000815,0,8.38199999999961,14.9860000000008,40.3859999999986,6.09600000000137,0.253999999998996,0,0.761999999998807,0,0,0.50800000000163,3.30199999999968,12.1920000000009,12.6999999999989,2.79399999999987,0,0,8.88999999999942,2.28600000000006,13.2080000000005,14.732,0,0,0,0,0,0.507999999999811,0,2.54000000000087,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0,7.36600000000089,12.9539999999997,44.4499999999998,5.84199999999964,0.761999999999716,0,1.01600000000053,0.253999999999905,0,9.39800000000014,0,11.4299999999994,5.08000000000084,0,0,0,19.3040000000001,0,4.82600000000002,11.6840000000002,0,1.01599999999962,2.53999999999996,0,0,0,0,0,0
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,20.5739999999996,12.6999999999998,21.5900000000001,18.5419999999995,123.952,107.696,1.77800000000025,2.28600000000006,0,0,0,0,0,0,0,0,9.65200000000004,3.8100000000004,1.01599999999962,0.253999999999905,10.1600000000008,24.3839999999991,0.254000000000815,0,0,0,0,0.253999999999905,0,6.17336666916171,48.3712152243692
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,22.979381319807,15.1038512599462,14.2240000000002,10.9219999999998,111.76,78.2320000000002,4.57199999999989,0.508000000000038,0,0,0,0,0,0,0,0,27.6859999999999,4.06400000000008,1.01599999999985,0,2.7940000000001,20.3200000000002,0.253999999999905,0,0,0,0.761999999999944,0,0,8.38200000000006,32.7659999999998
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,NA,0,0,NA,NA,NA,0.507999999999996,3.556,0.762,0,0,0,0,0,0,0,1.016,4.318,7.874,1.524,20.574,28.956,0,0,0,0,8.63600000000001,0.253999999999991,0,NA,NA
