"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2018.12.01","X2018.12.02","X2018.12.03","X2018.12.04","X2018.12.05","X2018.12.06","X2018.12.07","X2018.12.08","X2018.12.09","X2018.12.10","X2018.12.11","X2018.12.12","X2018.12.13","X2018.12.14","X2018.12.15","X2018.12.16","X2018.12.17","X2018.12.18","X2018.12.19","X2018.12.20","X2018.12.21","X2018.12.22","X2018.12.23","X2018.12.24","X2018.12.25","X2018.12.26","X2018.12.27","X2018.12.28","X2018.12.29","X2018.12.30","X2018.12.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0,0,0,0,0,0,4.66744114050251,0,0,0,0,0,6.29561828253827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17090285604768,0,0,0
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,0,0,0,0,0,4.3,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0,0,0.5,0,0,0,0,4.3,0,0,0,0,0,2,0,0,0,0,3.6,1.3,1.3,1.8,0,0,1.5,2,2.8,0,1.3,0,0
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0,0,0,0,0,6.60000000000002,0,0,0,0,0,1.29999999999995,0,0,0,0,6.10000000000002,1,4.30000000000001,0,5.89999999999998,0.199999999999989,5.10000000000002,3.30000000000001,0,10.9,7.10000000000002,10.5,11.9,29.2
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,4.6,0,1.3,0,2.3,0,1,6.1,6.1,4.6,1.8
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,0.27611328701551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38056643507755,0,2.54024224054269,0.446221760645008,0.717894546240326,0.167333160241878,2.10678692148074,0,3.11800169773982,4.09369246263736,8.16546602852306,2.81913084094582,0.994007833255836
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2.8,0,4.6,0,0.8,0.8,2,0,1.3,6.1,5.6,3.6,1.5
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0.254000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253999999999998,0.254000000000001,0.507999999999999,0,0,0,1.524,0.762,0.762,2.032,1.778,2.794,0,16.256
