"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.01.01","X2023.01.02","X2023.01.03","X2023.01.04","X2023.01.05","X2023.01.06","X2023.01.07","X2023.01.08","X2023.01.09","X2023.01.10","X2023.01.11","X2023.01.12","X2023.01.13","X2023.01.14","X2023.01.15","X2023.01.16","X2023.01.17","X2023.01.18","X2023.01.19","X2023.01.20","X2023.01.21","X2023.01.22","X2023.01.23","X2023.01.24","X2023.01.25","X2023.01.26","X2023.01.27","X2023.01.28","X2023.01.29","X2023.01.30","X2023.01.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,3.55600000000004,0,4.57200000000012,0.761999999999944,7.36599999999999,2.53999999999996,0,0,0,0,0,0.762000000000171,0,2.03199999999993,1.52400000000011,4.82599999999979,4.82600000000025,4.06399999999985,0.253999999999905,0,0,3.30200000000013,3.80999999999995,2.79399999999987,0,0,18.5420000000001,4.82600000000002,0,18.0340000000001,10.4139999999998
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0.508,0,0,0.508,6.35,1.778,0,0,0,0,0,0,0,0,0,1.016,1.27,1.778,0,0,0.254,1.016,1.778,3.556,0,0,3.556,0,0,29.21,10.922
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,2.54,2.54000000000042,0,22.8599999999997,7.61999999999989
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0.254,0,1.778,9.398,15.494,0,0,0,0,0,0,0,0,0,0,1.27,1.01600000000001,2.53999999999999,0,0,0,0.254000000000005,0.253999999999998,7.366,0,0,27.94,6.858,0.254000000000005,27.94,21.844
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048,0.254,0.508,0,0,0.762,16.764,0,7.366,3.048
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89,9.906,0.254000000000001,0.762,23.114,0,2.794,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,1.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.176,0,2.286,0.254
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,1.778,0,0,6.096,10.16,1.27,0.254000000000001,0,0,0,0,0,0,0,0,0,0,2.794,0.254000000000001,0,0,3.81,0.508000000000003,1.016,0,0,12.7,0.507999999999996,0,27.94,36.068
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,1.016,0,0.254,2.794,11.684,0,0.254000000000001,0,0,0,0,0,0,0,0,0,0.615230463349588,1.778,0,0,0,1.778,0.762,0,0,0,24.384,1.524,0,27.94,58.166
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0.254000000000019,0,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0,0.253999999999962,NA,1.524,0,0,0,3.55600000000004,3.30199999999996,7.62,0,0,0,0.507999999999981,0,18.288,22.6060000000001
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1.27,2.032,1.524,4.826,15.24
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256,0,1.77799999999996,0.254000000000019
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.508000000000038,0.253999999999962,0,0,0.508000000000038,6.60399999999998,0,13.208,4.57200000000006
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,0,0,0.254,2.286,1.27,0.254,0,0,0.254,0.253999999999999,0,0,0,0,0,0,0.254,0.762,0.507999999999999,0,0.254,0,0,0.254,0,0,NA,0.508,0,12.954,41.402
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,3.81,1.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,4.318,0,0.508000000000001,0
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","PHKO",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.254,0,0.254,0
