"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2022.01.01","X2022.01.02","X2022.01.03","X2022.01.04","X2022.01.05","X2022.01.06","X2022.01.07","X2022.01.08","X2022.01.09","X2022.01.10","X2022.01.11","X2022.01.12","X2022.01.13","X2022.01.14","X2022.01.15","X2022.01.16","X2022.01.17","X2022.01.18","X2022.01.19","X2022.01.20","X2022.01.21","X2022.01.22","X2022.01.23","X2022.01.24","X2022.01.25","X2022.01.26","X2022.01.27","X2022.01.28","X2022.01.29","X2022.01.30","X2022.01.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,2.28599999999983,0.508000000000038,4.82600000000002,0,0,0,0,1.52400000000011,0.253999999999905,0,0,0,2.53999999999996,0,0,0.507999999999811,0,9.39800000000014,0.253999999999905,0.762000000000171,0.507999999999811,0,0,0,0,0,0,0,0,1.01600000000008,1.26999999999998
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,1.778,0,0,0,0,0,0,0,0,1.016,NA,0,0,0,0,2.54,3.81,6.604,0,0,0,0,0,0,0,0,0,0,0.254
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,NA,NA,0,0,0,0,NA,0.253999999999905,0,NA,0.507999999999811,0.254000000000133,0,0,0.508000000000038,0.254000000000133,4.31799999999976,0,0,0,0,0,0,0,0,0,0,0,2.28600000000006,0.253999999999905
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,NA,0,4.82600000000002,1.01600000000008,0,0,0,0,2.28600000000006,4.06399999999985,0,3.04800000000023,3.30199999999968,0,2.7940000000001,1.52400000000011,0,20.0659999999998,0.254000000000133,2.28600000000006,0,0,0,0,0,0,0,0,0,0,3.55600000000004
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,1.524,NA,0,0,0,0,0,0,0,0,0,0.254,0,0,0,3.048,0,0.762,1.016,0,0.254,0,0,0,0,0,0,1.524,1.016
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0,0,0,0,0,0,0,0,1.27000000000044,0,0,0,1.26999999999862,0,0,0,0.507999999999811,0,0.762000000000626,14.732,0.254000000000815,0.761999999998807,3.04800000000068,2.54000000000087,0,0,0,0,0,0,6.85799999999836
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0,0,0,0,0,0,0,3.55600000000049,1.01599999999962,0,0,4.57200000000012,2.03199999999924,0,0,1.77800000000116,0,0,17.5259999999998,0,0,0.507999999998901,0,0,0,0,0,0,0,4.57200000000012
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,NA,0.254000000000001,1.778,1.23046092669926,0,0,0,0,0,0.762000000000004,0,3.302,1.524,0,9.652,4.826,0,2.54,0.508000000000003,2.032,0,0,0,0,0,0,0,0,0,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,5.07999999999998,3.81,5.58799999999999,NA,0,0,0,0,0,4.572,0,12.192,5.33400000000003,0.761999999999972,0,0,0,0.508000000000038,1.52399999999997,7.36600000000001,0,0,0,0,0,0,0,0,0,0,1.01599999999999
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
