"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.06.01","X2023.06.02","X2023.06.03","X2023.06.04","X2023.06.05","X2023.06.06","X2023.06.07","X2023.06.08","X2023.06.09","X2023.06.10","X2023.06.11","X2023.06.12","X2023.06.13","X2023.06.14","X2023.06.15","X2023.06.16","X2023.06.17","X2023.06.18","X2023.06.19","X2023.06.20","X2023.06.21","X2023.06.22","X2023.06.23","X2023.06.24","X2023.06.25","X2023.06.26","X2023.06.27","X2023.06.28","X2023.06.29","X2023.06.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0,0,0,2.54000000000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53999999999996,0,0,0,0,NA,5.07999999999993,5.07999999999993
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,1.52400000000011,4.31799999999987,2.03200000000004,3.048,1.77800000000002,1.778,0,0,0,0,0,0.253999999999905,0,1.778,6.60399999999993,0,0.254000000000133,0.254,0.762000000000057,3.048,1.524,0.507999999999925,7.62000000000012,0.253999999999905,0,0,8.89,0.762,2.7940000000001,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,2.7940000000001,0,0,24.384,9.14400000000001,0,0.253999999999905,0.253999999999905,0,0,0,0,0,0,0,0,9.14400000000001,3.81000000000017,6.60400000000004,10.6679999999999,0,0,0,0,0,0,0,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,11.684,11.4299999999999,1.77800000000002,7.36599999999999,6.096,4.06400000000008,3.55599999999981,3.81000000000017,1.01599999999996,2.28599999999994,2.28600000000006,4.06399999999996,0,0.508000000000038,3.30199999999991,0.508000000000038,0,0.254000000000019,3.55599999999993,12.1920000000001,4.31799999999987,2.54000000000008,0.508000000000038,7.36599999999999,2.54000000000008,0.253999999999905,4.82599999999991,1.01600000000008,0.508000000000038,2.79399999999998
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,10.414,19.558,0,2.54000000000008,0.253999999999905,0.254000000000019,4.06400000000008,2.53999999999996,0.507999999999925,17.018,2.53999999999996,6.096,0,0.761999999999944,9.65200000000004,0.253999999999905,1.01600000000008,12.954,18.1519835895277,19.9416157744106,22.606,1.77800000000002,7.36599999999999,10.16,6.85800000000006,0,2.28599999999994,1.524,1.26999999999998,4.82599999999991
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,9.39800000000002,23.3679999999999,0,5.08000000000004,0,0,11.4299999999999,0.762000000000057,0,7.11199999999997,3.81000000000006,4.82599999999991,0,0.508000000000038,6.34999999999991,4.572,3.55600000000004,0.508000000000038,18.034,19.8119999999999,28.1940000000002,0.253999999999905,0.507999999999925,14.9860000000001,1.77800000000002,0,4.572,0.507999999999925,1.2700000000001,9.14400000000001
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,9.14400000000001,0,0,22.3519999999999,21.5900000000001,1.77800000000002,2.53999999999996,0,0,0,0,0,0,0,0,0,18.796,3.55600000000004,12.192,7.11200000000008,0.253999999999905,0,1.77800000000002,0,0,0,0,2.03199999999993,0,0.254000000000133
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,5.58799999999997,0,0,8.88999999999987,0.254000000000133,0.253999999999905,0.254000000000019,0.254000000000133,0,0,0,0,0,0,0,0,0,5.07999999999981,20.3200000000002,2.03199999999993,0,0,0,0,0,0,0,1.01599999999996,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,1.52399999999966,0,0,0,0,0.762000000000171,0.508000000000038,0,0,0,0,0.253999999999905,1.01600000000008,7.87400000000002,3.55600000000004,1.52399999999989,0,0,0,0,0.508000000000038,1.26999999999998,4.57199999999989,2.28600000000006,0.254000000000133,1.26999999999998,0.253999999999905,0,0,0
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0.254,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,7.36599999999999,0,0,0,0,0.507999999999925,0.762000000000057,0,8.88999999999999,0,0,0.507999999999925,0,0.254000000000019,0,0.762000000000057,1.26999999999998,1.26999999999998,22.352,3.55600000000004,0.507999999999925,0,1.52400000000011,3.30199999999991,0,1.01600000000008,0,0,0
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,3.55600000000004,1.26999999999998,0,0,0,0.254000000000133,0,0,0,0,0,0,0.254000000000133,0,0,0,0.253999999999678,0.254000000000133,5.33399999999983,0.508000000000266,0.507999999999811,0.508000000000038,2.28600000000006,0.254000000000133,0,0,0.253999999999678,0,0,0
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06400000000008,0,0,0,0.253999999999905,0.761999999999944,0.254000000000133,0,0,0,0,0
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,11.811819100411,4.55861913476387,0,6.858,0.508,5.91236526606785,9.398,0,2.286,0.254,0,1.27,3.32372261682854,6.26091024062791,17.4679971701576,1.97818934866977,8.128,7.874,7.23028287342929,6.096,8.89,2.794,26.9909991565424,8.39193423931948,10.668,6.858,5.842,7.01990668170327,0,0
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,1.26999999999995,0,12.192,0,0,5.84200000000001,0.762,0,0.507999999999981,2.54000000000005,0,0,0.253999999999991,14.224,0,0,0,1.524,1.01600000000002,0,0,0,0,0,0,0,0,6.096,0
