"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2022.07.01","X2022.07.02","X2022.07.03","X2022.07.04","X2022.07.05","X2022.07.06","X2022.07.07","X2022.07.08","X2022.07.09","X2022.07.10","X2022.07.11","X2022.07.12","X2022.07.13","X2022.07.14","X2022.07.15","X2022.07.16","X2022.07.17","X2022.07.18","X2022.07.19","X2022.07.20","X2022.07.21","X2022.07.22","X2022.07.23","X2022.07.24","X2022.07.25","X2022.07.26","X2022.07.27","X2022.07.28","X2022.07.29","X2022.07.30","X2022.07.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0,4.3180000000001,0,0.762000000000057,0,5.07999999999993,0.253999999999905,0.254,15.7479999999999,0.508,2.03199999999993,18.0340000000001,3.80999999999995,4.31799999999998,25.146,1.2700000000001,9.14399999999989,5.33400000000006,0.508000000000038,6.096,5.58799999999997,2.54000000000008,0.507999999999925,4.31799999999998,6.60400000000004,0.253999999999905,0,0,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,3.048,0,1.524,NA,NA,NA,NA,NA,NA,0,1.27,0,1.016,0,0,0,0,0,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,0,0,0,0,0,0.253999999999678,0,0,0.508000000000266,0.253999999999905,0,5.58799999999997,0,0,16.0020000000002,0,0,0,0,0.253999999999678,1.52400000000011,2.28600000000006,0.254000000000133,0,0,0,0,0,0,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0,0,0,0,0,0,0,0.104864768315846,0,0,16.0898667460411,0,0,9.4457314933106,0.104864768315823,0,0,0,0,0,1.016,0,0,0,0,0,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,0.508000000000038,2.54000000000002,0,0.253999999999962,0.254000000000019,0,0.254000000000019,1.524,0.253999999999962,0,0,0,0,0,0.762,5.334,1.01600000000002,0,0,0.508000000000038,0.507999999999981,0,0.253999999999962,0,0,0,0.507999999999981,1.77800000000002
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,9.45948440581022,0,4.5719999999983,6.85800000000017,3.80999999999949,0,0,0,0,0.50800000000163,1.52399999999761,1.27000000000044,0,0,0.254000000000815,2.28600000000006,0.254000000000815,8.12799999999879,4.06400000000031,0,0,0,12.7000000000007,0.253999999998996,0.762000000000626,1.27000000000044,0.253999999998996,0,0,0,6.09599999999955
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,9.398,0.254000000000019,2.03199999999995,2.28600000000006,8.12799999999996,1.27000000000001,0.253999999999991,2.53999999999999,0,0,1.01600000000005,0,0,0,0,2.03199999999998,0,4.06399999999999,4.82600000000002,0.761999999999944,0,0,4.572,5.84200000000004,3.048,0,0.254000000000019,0,0,0,3.04799999999994
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,28.956,0,0,13.208,0,0,0,0,0,0,7.11200000000002,1.52399999999997,0,0,0,0,0.253999999999991,0,0
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0,0,0,0,0,0,0,0.254000000000019,0,0,14.986,0,0,11.938,0.253999999999962,0,0,0,0,0,0,0.254000000000019,0,0,0,0,0,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,4.82600000000002,0.507999999999925,0,0,0,0,0,0,0.254000000000019,0,0,0.508000000000038,0,0,2.03199999999993,0,0,0,0,3.048,0,0.254000000000133,0,0,0,0,0,0,0,0
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,5.08,0,0,0,0,0,0,3.302,0,0,0,0,0,5.588,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,0.253999999999991,0.253999999999991,0.507999999999996,0,0,0.254000000000019,0,0,0,0,0,0,0,0,0,0,0.507999999999981,0,0,1.01600000000001,0.762,0,3.80999999999999,0,0,0,0,0,0
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,11.9380000000001,0,0,11.684,0,0,0,0,0,0.254000000000133,1.01599999999985,0.254000000000133,0,0,0,4.57199999999989,3.30200000000013,0,0
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,6.09599999999995,0,0,2.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,0.254,0.508,0.762,0.762,0.254,0.986655571650444,0.254,0.508,0,0.508,0.254,0.254,27.432,5.334,9.652,53.848,4.826,12.446,0.508,7.874,17.018,11.176,13.716,5.588,4.572,7.112,0.254,0,0,0.762,2.286
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,0,0,0,0,0.254000000000019,0,0,0,0,0,0,0,0,0.762,1.52399999999994,0.762000000000057,0,0,0,0,0,0,0,0,0.254000000000019,0,0,0,0,0
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","PHKO",NA,NA,NA,0,0,0,0.508,0,NA,0,0,0,0,0,0,0,0,0.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
