"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2019.04.01","X2019.04.02","X2019.04.03","X2019.04.04","X2019.04.05","X2019.04.06","X2019.04.07","X2019.04.08","X2019.04.09","X2019.04.10","X2019.04.11","X2019.04.12","X2019.04.13","X2019.04.14","X2019.04.15","X2019.04.16","X2019.04.17","X2019.04.18","X2019.04.19","X2019.04.20","X2019.04.21","X2019.04.22","X2019.04.23","X2019.04.24","X2019.04.25","X2019.04.26","X2019.04.27","X2019.04.28","X2019.04.29","X2019.04.30"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,2.17090285604768,0,0,0,0,0.54272571401192,0,0,0.54272571401192,0,0.325635428407152,0,0,0.868361142419072,0,0.868361142419072,4.45035085489774,0,0,0,0,0,0,0,0,4.12471542649059,0,0,20.080851418441,3.58198971247867
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,2,0,0,0,0,0.5,0,0,0.5,0,0.3,0,0,0.8,0,0.8,4.1,0,0,0,0,0,0,0,0,3.8,0,0,18.5,3.3
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,31.2,0,1.8,0,0,0,0,0,2.3,0,84.8,2.5,1.5,3.8,0,7.9,1.5,0,0,1,0,1,0.3,0,2.5,13.5,0,10.4,2.8,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,13.7,0,0,0,0,0,0,2.5,0,8.6,15.7,0.5,0,0,20.8,2.3,4.1,0,0,0.5,0,0,0,0,0,6.6,0,9.9,0,19.1
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,3.8,0,8.9,0.5,0,0.5,1.3,0,0,0.8,0,3.8,1.3,1,1,2,9.4,0,0,0,0,0,0,0.3,2.8,7.1,8.9,10.7,0,19.3
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,11.94,7.88,1.01,0.260000000000005,0,0.5,1.27,0,1.53,1.27,0.25,0,0.759999999999998,10.16,0,14.99,1.78,6.59999999999999,2.28999999999999,1.23,0,0,0.799999999999997,8.10000000000001,14,5.60000000000001,0,3.79999999999998,6.59999999999999,0
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,33.3,0.5,3.8,0,0,0,0,0,0,0,0,0,0,0.8,0.3,0,2.3,0,0,0.8,0,0,2,0,3,10.7,7.6,1.5,0,2
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,29.4331334911969,0.27611328701551,5.66823506647794,0,0,0,0.27888860040313,0,0,0,0,0,0,0.441781259224816,0.165667972209306,0,1.27012112027135,0,0,0.441781259224816,0,0,1.10445314806204,0,1.65667972209306,5.90882434213191,10.1651380112627,3.1152263843522,0,4.6742272332221
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,26.7,0,3,0,0,0,1.3,0,0,0,0,0,0,0.8,0,0,2.8,0,1.5,0,0,0,0,0,2.8,10.2,6.1,0,0,2.3
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0.508,0.508,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254,0,0,0,0,0,0.254,0.508,0.254,8.382,0.254,0,0.761999999999999,0.254000000000001
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,15.6791672946714,0,5.06801367100488,0,0,0,0.395938568047257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47308535621129,3.2466962579875,0,5.06801367100488
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,22.7006961899163,0,7.33759876845779,0,0,0,0.573249903785765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2675479410154,4.70064921104327,0,7.33759876845779
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,14,2,7.6,1.8,0,0,2.5,5.3,0,0.5,0,0,0,2.8,3,0,18,6.9,12.2,1.3,0.3,0,1,0,0,10.2,3.3,1,1.5,8.4
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",710.4888,19.34805556,-155.1258333,NA,"AHMH1","32D64524",NA,NA,0.25,4.58,0,0,0,0,2.03,0.5,23.37,1.77999999999999,3.3,14.73,2.032,5.08,0,21.83,0,9.906,0,0,0,0,0,1.274,3.04,2.04,0.5,0.77,8.63,0.760000000000002
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,14.4261696053129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,9.24126632584072,3.54104597532215,0,5.15898970401094
14,"NAALEHU 14","KAU SUGAR","COOP","BI",206,19.06032754,-155.5855501,"USC00516588",NA,NA,NA,NA,19.8,0,6.4,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,4.1,0,6.4
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,6.096,0.508,0,0,0,2.794,2.286,4.064,0,0,0,3.302,0.508,1.016,0,3.302,0,0,0,0,0,0,0,0,1.778,13.462,2.794,0,5.842,0.254
21.3,"PAHALA MAUKA 21.3","COOP","COOP","BI",332,19.20667,-155.48861,"USC00517437",NA,NA,NA,NA,15.7,4.8,1,0,0,1.30570022103884,1.26060768071921,1.89920032151104,5.6,0,0,1.54310026122772,0.237400040188879,0.474800080377759,0,0.3,3,0,0,0,0,0,0,0,0,3.3,8.13162107736139,2.36538224839186,4.09515069325817,6.4
21.4,"HAWAIIAN OCEAN VIEW 1.7 NNE, HI US","CoCoRaHs","CoCoRaHs","BI",733.03,19.0908,-155.7552,"US1HIHI0059",NA,NA,NA,NA,11.7,14,1.3,0,0,0,0,0,0,0,0.5,0.8,0,0,0.5,1.5,4.1,0,0.5,0,0,0,NA,NA,1.3,NA,NA,NA,0.8,18.3
