"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2019.12.01","X2019.12.02","X2019.12.03","X2019.12.04","X2019.12.05","X2019.12.06","X2019.12.07","X2019.12.08","X2019.12.09","X2019.12.10","X2019.12.11","X2019.12.12","X2019.12.13","X2019.12.14","X2019.12.15","X2019.12.16","X2019.12.17","X2019.12.18","X2019.12.19","X2019.12.20","X2019.12.21","X2019.12.22","X2019.12.23","X2019.12.24","X2019.12.25","X2019.12.26","X2019.12.27","X2019.12.28","X2019.12.29","X2019.12.30","X2019.12.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0,0,1.08545142802384,0,1.08545142802384,9.33488228100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325635428407152,0,0,0,49.6051302606895,0,0,0,0,0
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,0,1,0,1,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,45.7,0,0,0,0,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0,4.3,0,0.8,0,7.1,6.4,0.8,0,0,0,0,3.6,0,0,0.5,0.5,0,2.3,1,0,0,5.1,1.8,0,6.4,1.8,9.7,2.5,0,1.8
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,7.4,10.9,0,1.3,0,6.6,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1,0,0,23.1,0,0,4.3,0
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0,0.3,0.3,0.5,0.8,4.1,8.4,0.5,0.3,0.3,0.3,0.3,1,0,0,0,0.3,0,0,1.5,0,2.8,0.3,0,0,3.3,14.5,0.8,0,0,0
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,1.77,1.53,3.8,0,8.64,8.64,0.25,0.25,1.51,1.77,1.51,3.29,0.5,2.03,1.52,0.25,0,0,5.07,0.25,8.37,10.66,8.39,8.63,1.26,28.68,4.83,9.62,0,3.55,1
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,0,2,0.3,1.5,0.5,1.5,11.7,1.5,0.8,3,5.1,0.8,1.5,2.8,0.3,0,0,0,0,2.3,0,0.3,0.5,6.1,1.5,20.6,58.7,6.6,0.8,0,0
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,0,1.10445314806204,0.165667972209306,0.82833986104653,0.27611328701551,2.11122742290093,14.5488203278537,1.55345022209467,0.720669859627946,5.33800924741438,4.82435345046074,0.441781259224816,0.82833986104653,1.54623440728686,0.165667972209306,0,0,0,0,1.27012112027135,0,0.165667972209306,0.27611328701551,6.04591266545927,3.50567042491658,16.451639952376,64.1532226214971,5.76424875166852,2.00355742148234,0,0
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,0.3,1.3,0,1,0,2,10.4,1.3,NA,3.3,NA,0.5,1,2.5,0,0,0,NA,0,2,0,0,0,4.8,1.5,22.1,54.6,5.6,0,NA,NA
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,0,0,0,0,0,1.82131741301738,11.4822184733704,1.02944027692287,0.395938568047257,5.22638909822379,2.85075768994025,0,0,0,0,0,0,0,0,0,0,0,0,3.80101025325366,3.80101025325366,7.20608193846007,45.0578090437778,3.00913311715915,2.21725598106464,0,NA
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,0,0,0,0,0,2.63694955741452,16.6242472097872,1.49044974984299,0.573249903785765,7.5668987299721,4.12739930725751,0,0,0,0,0,0,0,0,0,0,0,0,5.50319907634334,5.50319907634334,10.4331482489009,65.2358390508201,4.35669926877181,3.21019946120028,0,NA
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,0.5,2.8,1.5,3,0.8,10.7,10.4,0.5,0.8,1.5,2.5,0.5,1.8,1.5,1.3,1,0.3,0,0,2.8,0,8.4,1,11.4,7.4,6.6,65.8,7.4,3,2.5,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",710.4888,19.34805556,-155.1258333,NA,"AHMH1","32D64524",NA,NA,9.64,1,2.54,1.01,3.04,12.18,0.25,0,0.76,0.5,0,0,0,1.02,0,0,0,0,6.6,0,12.7,0.5,1,0,0.25,3.79,3.55,2.27,0,0,0
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,0,0,2,0,0,6.4,0.3,0.3,0.3,5.6,0,0,0.3,0,0,0.3,0,0,0,0.3,0.3,0,0,0,0.3,25.4,0.3,0,0,0.3,0
14,"NAALEHU 14","KAU SUGAR","COOP","BI",206,19.06032754,-155.5855501,"USC00516588",NA,NA,NA,NA,0,0,0,0,0,2.3,14.5,1.3,0.5,6.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.8,9.1,56.9,3.8,2.8,0,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0.507999999999811,3.8100000000004,2.0319999999997,9.39799999999968,3.55600000000004,0.25400000000036,3.55600000000004,4.06399999999985,2.0319999999997,1.52400000000034,0,0,0,0,0,0,0,0,0,0,1.77800000000025,0.761999999999716,4.57200000000012,39.6239999999998,0.25400000000036,2.2859999999996,0,0,0
21.3,"PAHALA MAUKA 21.3","COOP","COOP","BI",332,19.20667,-155.48861,"USC00517437",NA,NA,NA,NA,0,0,0,2,3.8,2,7.37231571807567,0.752297460299724,1.98770572173648,3.8,2.33421415981403,0.712200120566797,0,0,0,0.133597940545049,0,0,0,0,0.133597940545049,0,0.830900140661195,0,4.11635030098988,33.3284919318338,29.5,2.52983717985612,1.07692199926784,0.133597940545049,0
21.4,"HAWAIIAN OCEAN VIEW 1.7 NNE, HI US","CoCoRaHs","CoCoRaHs","BI",733.03,19.0908,-155.7552,"US1HIHI0059",NA,NA,NA,NA,0,2,2.8,NA,0.8,2,8.9,0,0,0,0.8,NA,0,0,0,0,0,0,0,0,NA,0.5,0,0,0,5.1,32.8,0.5,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,9.13,2.79,3.81,0,0,8.37,0,0,0,0,0,0.76,0.25,0.76,0.5,0.25,0,0,2.53,0,0,0,1.26,0,0.76,13.46,0,0,1.76,2.27,0.5
26.2,"KEALAKEKUA 26.2","GREENWELL ESTATE","COOP","BI",442,19.48975723,-155.9122125,"USC00513977",NA,NA,NA,NA,1.1724326576085,8.31420789912663,13.1179290473199,0,0,16.080298217332,0,0,0,0,0,0.234486531521616,0.468973063043444,1.55622282083792,0,0.234486531521616,0,6.09664981956454,0.234486531521616,0.468973063043652,0,16.414057206519,0.234486531521616,0,0,13.1312457652156,0,5.39319022499927,20.4003282423877,17.7622825939123,0
27,"HONAUNAU 27","TANAKA S","COOP","BI",332,19.4403158,-155.8788789,"USC00511665",NA,NA,NA,NA,0,14,12.7,0,0,21.6,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA
27.4,"PUUHONUA O HONA 27.4","HAW NATL HSTL PA","COOP","BI",5,19.4184,-155.9112,"USC00518552",NA,NA,NA,NA,0,0,12.7,0,0,0,0,13.7,0,0,2.8,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,6.34999999999945,13.4619999999995,11.4300000000003,0.253999999999905,0,28.4480000000003,0,0,0,3.04799999999977,0,4.06400000000031,0.507999999999811,1.01599999999962,2.79399999999987,1.52400000000034,1.01600000000053,21.5899999999992,0.762000000000626,0.253999999999905,0,0,0,0.253999999999905,0.507999999999811,6.60399999999936,0,8.12800000000061,18.2880000000005,6.85799999999927,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,2.53999999999996,1.52400000000034,13.4619999999995,0,0,9.39800000000014,0,0,0,0,0,0.507999999999811,1.01600000000008,1.01600000000008,0,0.253999999999905,0,6.60400000000027,0.253999999999905,0.508000000000266,0,17.7799999999997,0.253999999999905,0,0,14.2240000000002,0,5.8420000000001,22.0979999999995,10.9220000000005,0
