"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.04.01","X2021.04.02","X2021.04.03","X2021.04.04","X2021.04.05","X2021.04.06","X2021.04.07","X2021.04.08","X2021.04.09","X2021.04.10","X2021.04.11","X2021.04.12","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.04.18","X2021.04.19","X2021.04.20","X2021.04.21","X2021.04.22","X2021.04.23","X2021.04.24","X2021.04.25","X2021.04.26","X2021.04.27","X2021.04.28","X2021.04.29","X2021.04.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,4.06400000000008,1.52399999999989,4.82600000000002,5.58799999999997,5.8420000000001,8.38199999999995,0.254000000000019,4.82600000000002,5.07999999999993,4.06400000000008,3.55600000000004,0.76199999999983,15.2400000000001,8.63599999999997,15.748,6.35000000000002,4.31799999999987,0,NA,0,7.62,1.524,3.556,8.636,4.826,0.253999999999998,0.508000000000003,4.318,0.254000000000001,5.334
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,1.778,0,0,0,0,0,0,0,0,0.508,1.27,2.032,0.508,0,0.254,0,1.016,0,0,0,1.778,0,0,0,0.762,0,0,1.27,1.27,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0.762,0.253999999999991,3.048,NA,8.89000000000004,3.30199999999996,0.507999999999981,1.77800000000002,NA,1.77799999999999,2.53999999999999,NA,2.28600000000006,0.761999999999972,0.761999999999972,0.762000000000029,2.03200000000001,0.507999999999981,NA,0.254000000000019,2.03199999999998,0.50800000000001,1.27000000000001,NA,0,0,0,0.254000000000019,1.01600000000002,2.79399999999998
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,16.51,1.01600000000002,0,0,0,0,0,0,0,3.55600000000001,6.85799999999998,15.494,0,0.762000000000029,0,0.253999999999991,7.11199999999999,0.507999999999981,0,0,2.79400000000004,0,0,0,0,0,0,0,2.53999999999996,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,2.79399999999998,1.77799999999996,1.52400000000006,0.507999999999981,3.55599999999998,7.11200000000002,0.762,0.507999999999981,0.507999999999981,9.65200000000004,12.7,16.764,4.82599999999996,1.01600000000002,2.03199999999998,1.77800000000002,0.761999999999944,0.254000000000076,0,0,6.09599999999995,2.28600000000006,1.26999999999998,0.253999999999962,0.254000000000019,0,0.254000000000019,5.58799999999997,6.35000000000002,5.58799999999997
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,15.2399999999998,0,1.01600000000053,0.507999999998901,0,23.8760000000002,0.50800000000072,1.01599999999962,12.6999999999998,1.53397044418578,1.01600000000053,6.85800000000017,0,0,3.55600000000049,0,9.90599999999995,0,0,0.507999999999811,7.11200000000008,4.82600000000002,14.9859999999999,0,2.53999999999996,0,0.507999999999811,12.6999999999998,8.89000000000124,8.63599999999951
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,8.88999999999942,3.30200000000059,0,0,0,2.03200000000015,0,0,1.01599999999962,1.52400000000034,2.79399999999896,0.254000000000815,0,0,0.507999999999811,0,0,0,0,1.52400000000034,23.3680000000004,16.5099999999993,18.5420000000004,0.253999999999905,0,0.761999999999716,1.27000000000044,0.507999999998901,4.06400000000122,6.85799999999927
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,10.1600000000008,1.27000000000044,4.3179999999993,0.50800000000072,0.253999999998996,0,0,0,0,6.60400000000027,24.1300000000001,9.39800000000014,1.26999999999953,0,2.03200000000015,5.33400000000074,8.38199999999961,0.253999999999905,0,0,0.761999999999716,0.254000000000815,0,0,0,0,0,0.253999999998996,3.30200000000059,0.253999999999905
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0.761999999999944,0.254000000000019,1.524,0,0.507999999999925,0,0,0,0,6.85800000000006,16.256,10.922,1.01599999999996,0.254000000000019,2.03199999999993,1.77800000000002,11.9380000000001,0,0,0,0.254000000000019,0,0,0,0,0,0,0,5.84199999999987,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,1.52399999999989,0,0,8.12800000000016,3.55600000000004,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1.01599999999985,0.508000000000038,0,1.77800000000002,0.253999999999905,0,0,0,0,0,0
