"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31"
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,10.9,1.3,0,0,0,0.3,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,0.5,NA,0,0,0,0,NA,NA,NA,0,0,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0,3.8,NA,0,4.6,0,0,1,3.8,0,0.8,NA,0.5,0,0,0,NA,7.6,NA,0.8,4.8,0,0,NA,0,NA,NA,0.5,0,0,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,10.7,0,0,0,NA,0,0,0,0,NA,6.1,0,NA,0,0,0,0,NA,NA,1,0,0,0
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0.5,NA,NA,0,0,0,0,NA,2.5,0,0,1.8,2.8,NA,NA,0,1,NA,12.7,4.3,2.3,0.8,0,NA,0,NA,NA,2.5,0,0,0
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,10.6679999999999,13.716,NA,0,0,0,0,6.096,0,0.253999999999962,0.762000000000057,3.302,1.77798466054688,NA,0,0.762,1.77800000000002,1.01599999999996,NA,NA,0,0.254000000000076,0,11.1759999999999,0.507999999999981,4.82600000000002,4.572,NA,0,0,0
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,0.3,14,5.1,0,0,0,0,0,0.5,0,0,0,5.1,0,0,0,0,0,7.9,0,0,0,0,0,8.2869043293254,0,4.8,3,0,0,0
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,0.3,14,4.6,0,0,0,0,0,0.5,0,0,0,4.3,0,0,0,0,0,5.8,0,0,0,0,NA,NA,0.5,5.1,2.8,0,NA,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,NA,10.922,NA,0,0,0,0,0,0,0,0,1.01600003242493,0.508,0,0,0.508,0,8.128,NA,0,0,0,0,3.81,1.016,1.778,2.54,NA,0,NA,1.778
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,1.3,11.4,10.4,0.3,0,0,0,0,0.5,0,0,1,4.1,0.3,0,0,0.34127868368038,1,3.6,0,0,0.3,0,0,11.2,1.3,7.1,5.1,0,0,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,NA,4.572,0,0,0,0,0,6.34999999999991,0,0,1.01600000000008,1.0159912515625,NA,0,0,NA,0.507999999999811,5.33400000000029,NA,NA,0,1.0160000000003,0.254000000000133,2.03199999999993,0.253999999999678,2.03200000000015,NA,NA,0,NA,NA
