"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.04.01","X2023.04.02","X2023.04.03","X2023.04.04","X2023.04.05","X2023.04.06","X2023.04.07","X2023.04.08","X2023.04.09","X2023.04.10","X2023.04.11","X2023.04.12","X2023.04.13","X2023.04.14","X2023.04.15","X2023.04.16","X2023.04.17","X2023.04.18","X2023.04.19","X2023.04.20","X2023.04.21","X2023.04.22","X2023.04.23","X2023.04.24","X2023.04.25","X2023.04.26","X2023.04.27","X2023.04.28","X2023.04.29","X2023.04.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,2.7940000000001,9.14400000000001,16.0019999999997,11.1759999999999,7.11200000000008,4.31799999999998,9.65200000000004,5.07999999999993,5.07999999999993,2.53999999999996,2.54000000000042,5.07999999999947,2.54000000000042,0,2.53999999999996,0,2.53999999999996,7.61999999999989,93.98,10.1599999999999,7.61999999999989,5.08000000000038,2.53999999999996,2.53999999999996,2.53999999999996,2.53999999999996,0,2.53999999999996,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,1.016,5.842,47.244,10.668,0,0,0,2.54,0,0,0,0.254,1.778,0,0,0,0,0,41.148,24.13,1.27,3.556,0,7.874,0,0,0,2.286,0.254,3.302
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,5.08,23.876,16.764,0.507999999999925,2.03200000000004,0,1.524,9.144,0,0,3.81000000000006,1.26999999999987,NA,0.508000000000038,12.6999999999999,0,0,20.066,4.572,2.53999999999996,1.01599999999996,2.28600000000006,0.507999999999925,0,0,3.55600000000004,1.52400000000011,2.28599999999994,5.08000000000004
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,1.524,15.494,0.507999999999925,0,0,0,0,0,0,0,0,5.08000000000004,0,0,1.26999999999998,0,53.5940000000001,59.182,9.39799999999991,7.36599999999999,1.77800000000002,2.79399999999998,0.254000000000133,0.507999999999811,0.254000000000133,4.31799999999987,1.52400000000011,0,2.79399999999998
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,1.26999999999998,7.62,17.272,33.2740000000001,0.253999999999905,2.79399999999998,2.54000000000008,4.06399999999996,19.812,0.254000000000019,1.27000000000004,1.01599999999996,15.748,17.018,0,0,0,0,42.164,9.65200000000004,22.098,2.79399999999998,8.63599999999997,4.57200000000012,2.28599999999994,3.81000000000006,10.1599999999999,4.82600000000014,20.574,8.88999999999999
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,6.60399999999998,17.526,7.62000000000006,0,2.28599999999994,0.762,0.254000000000019,6.34999999999997,2.286,0,1.77800000000002,5.334,4.06399999999996,NA,6.35000000000002,0,0,0,15.24,5.33400000000006,14.986,20.828,13.9699999999999,0,3.81000000000006,19.05,16.51,8.38200000000001,6.60399999999993,5.58799999999997
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,11.176,22.86,8.38200000000001,0,5.58800000000002,1.77799999999999,6.858,0.761999999999972,3.55600000000001,0,2.79400000000001,15.24,10.922,2.25438797546897,1.524,0.254000000000019,0,0,14.986,2.53999999999996,18.796,6.60399999999998,3.81,0.507999999999981,2.286,16.764,10.16,15.2102605734767,3.048,0
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,1.77800000000002,18.034,1.52400000000011,0.253999999999905,1.01599999999996,0,0,0,0,0,0.762000000000057,4.82599999999991,0.253999999999905,4.06400000000019,3.80999999999995,0,39.624,39.878,16.2560000000001,0,5.58799999999997,0,7.61999999999989,1.01599999999985,1.0160000000003,3.80999999999995,8.38199999999983,0,9.65200000000004
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0.762000000000057,15.494,0.507999999999925,0,0,0,0,0,0,0,0.254000000000019,5.58800000000008,0.507999999999925,0,2.03199999999993,0,20.066,42.418,7.87400000000002,2.28599999999994,0.254000000000133,9.90599999999984,0,0.508000000000038,0,0,7.11200000000008,0,2.28599999999994
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,20.828,40.1319999999999,1.52400000000011,NA,0,0,0,0,1.77800000000002,1.01600000000008,0,21.5899999999999,0,NA,NA,0.254000000000133,11.9379999999999,54.6100000000001,0,4.57200000000012,1.26999999999975,0,1.52400000000011,0,0,0,3.55600000000004,9.90599999999995,0.253999999999905
