"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.03.01","X2023.03.02","X2023.03.03","X2023.03.04","X2023.03.05","X2023.03.06","X2023.03.07","X2023.03.08","X2023.03.09","X2023.03.10","X2023.03.11","X2023.03.12","X2023.03.13","X2023.03.14","X2023.03.15","X2023.03.16","X2023.03.17","X2023.03.18","X2023.03.19","X2023.03.20","X2023.03.21","X2023.03.22","X2023.03.23","X2023.03.24","X2023.03.25","X2023.03.26","X2023.03.27","X2023.03.28","X2023.03.29","X2023.03.30","X2023.03.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,1.01599999999985,6.096,0.761999999999944,4.06400000000031,0,1.26999999999998,0,0.507999999999811,0,0,0,1.52400000000011,0,0.254000000000133,0,0,0,0,0,0,0.761999999999489,37.8460000000002,10.414,1.77800000000025,2.2859999999996,4.06400000000031,4.57199999999989,9.90599999999995,6.096,6.60400000000004,8.12800000000016
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0.254,4.826,0,0,0,1.524,3.556,3.048,0,2.286,0,0.762,4.826,2.54,0,0,0,0,0,0,0,28.956,9.906,5.588,1.27,0,6.604,5.08,4.572,1.016,4.064
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,3.04799999999994,21.59,2.032,3.55599999999998,0,0.254000000000019,NA,2.28600000000006,0,0,0,0,0,0,0,0,0,0,0,0,0.254,62.7380000000001,2.79399999999998,0,0.254000000000019,1.27,4.06399999999996,0.762,1.01599999999996,1.01599999999996,0.508000000000038
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,9.90599999999995,16.51,0,0.762000000000057,0,0,0,0,0,1.26999999999998,1.524,0.507999999999925,11.4300000000001,4.06400000000008,0,0,0,0,0,0,0,91.1859999999999,56.134,1.77800000000002,0,1.26999999999998,11.4299999999999,8.8900000000001,13.97,6.60399999999993,1.524
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0.254000000000019,3.30200000000002,12.446,0,0,10.922,2.53999999999996,6.858,0,0,0,10.668,0,0,0,0,0,0,0,0,0,1.524,0.254000000000019,0,1.524,5.84199999999998,7.11199999999997,0.254000000000019,2.03199999999998,0.254000000000019,1.27000000000004
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0.50800000000001,5.334,6.34999999999999,0,0,12.7,0,6.34999999999999,0.507999999999981,0,0,0.50800000000001,0,1.01600000000002,0,0,1.52399999999997,0.253999999999991,0,0,0,10.16,1.01599999999996,6.34999999999999,0.508000000000038,0.50800000000001,22.86,0.253999999999991,5.334,0,2.54000000000002
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,1.27,7.11200000000001,1.77800000000001,0,0,7.62,0.253999999999991,5.58800000000002,1.01599999999999,0,0,0,0,1.26999999999998,0,0,0,0.253999999999991,0,0,3.55600000000001,2.03199999999998,0,1.27000000000001,0,0.762,2.79400000000001,1.77799999999999,0,0,8.12800000000001
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,17.018,22.86,0.253999999999905,10.668,0,0,0,0,3.048,17.018,14.732,9.90600000000006,5.33399999999995,1.01600000000008,0,0,0,0,0,0,0,94.996,27.9399999999999,0.254000000000019,0,0.762000000000057,3.80999999999995,8.88999999999999,9.14400000000001,7.36599999999999,0
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,9.39800000000002,22.86,0.253999999999905,3.55600000000004,0.254000000000019,0,0,0,1.26999999999998,11.4300000000001,8.63599999999997,9.90600000000006,3.80999999999995,1.524,0.254000000000019,0,0,0,0,0,0,69.8499999999999,33.0200000000001,0,0.253999999999905,5.33400000000006,7.87399999999991,9.90600000000006,6.85799999999995,4.572,0.254000000000019
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,15.494,13.9700000000001,23.3679999999999,6.85799999999995,0,0,0,0,0,0,0,0,4.06400000000008,1.26999999999998,0,0,0,0,0,1.26999999999987,3.81000000000017,28.448,7.11199999999997,0,5.07999999999993,3.81000000000017,19.3039999999999,2.28599999999994,5.33400000000006,4.06400000000008,3.04799999999989
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,11.176,21.844,1.778,6.858,0,2.286,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,6.35,0,1.778,0,2.54,NA,0,0,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,0.762000000000057,0,0,8.63599999999997,0,1.524,0,0,0,0,0,2.03200000000004,0,0,0,0,0,0,0,0,0,0,0,0.253999999999905,0,0,0,0,2.28600000000006
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,52.0699999999999,118.364,6.096,39.624,2.28599999999983,0.254000000000133,0,0,0.762000000000171,5.84199999999987,0.508000000000038,NA,0.253999999999905,0,0,0,0,0,0,0,0.254000000000133,93.98,9.14400000000001,0.253999999999905,0.253999999999905,1.52400000000011,13.7159999999999,5.58799999999997,5.58800000000019,3.55599999999981,1.0160000000003
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,17.272,12.192,7.11200000000008,2.03199999999993,7.62,0,0,0,0,6.096,1.01599999999996,NA,6.35000000000002,2.28600000000006,0,0,0,0,0,0,0,45.212,23.876,1.2700000000001,0.253999999999905,0,10.414,21.59,29.718,2.79399999999998,0.254000000000019
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,130.556,105.664,30.324828430042,11.43,0,2.794,0.179647673695506,0,0,0,0,0,0,0,0.0798905657537583,0,0,0,0,0.254,7.874,9.144,11.635312453618,6.096,4.572,2.032,13.1572943461786,9.45100316364838,4.19326208784604,0.254,20.32
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,11.43,1.27000000000001,0,0,0,8.38199999999999,5.58799999999999,0,0,0,0,0,1.27000000000001,0,0,0,0,0,0,0,0,0,2.032,0,3.556,0,0,0,0,0
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","PHKO",NA,NA,NA,0,2.54,0.762,0,0,1.016,NA,16.764,0,0,0,0,0,1.524,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,4.06399999999999,11.938,3.81,0,0,1.77800000000002,8.38200000000001,3.04799999999997,1.01600000000002,0,0,0,0.253999999999991,0,0,0,0,0,0,2.286,0.253999999999991,0.253999999999991,0,13.97,0,0,14.986,0.254000000000019,0,0,11.9379999999999
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,12.192,33.782,0,NA,0,1.77800000000002,0.507999999999981,4.31800000000001,0,0,0,0.762,0,0,0,0,1.01599999999999,0.762,0.254000000000019,0,0,0,3.048,0,0,0.762,0.253999999999991,0.253999999999991,0,NA,0
79.6,"Kulani NWR","NWS","HydroNet-UaNet","BI",1623.3648,19.5543995,-155.3089,NA,"KNWH1",NA,NA,NA,163.576,130.048,17.272,38.608,1.524,0.508,0.188532239508001,0,0,0,0,0,0,0,0.0558943958370667,0,0,0,0,0.254,4.064,41.656,8.89,0.508,2.286,2.032,12.8836302140645,5.08,2.54,5.08,2.032
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,184.404,163.576,26.6699999999998,7.87400000000002,1.0160000000003,0,0,0,2.79399999999987,2.28599999999983,0.761999999999944,0.254000000000133,0,0,0.254000000000133,0,0,0,0,0,3.048,40.386,6.604,0.508000000000003,1.52399999999999,3.30200000000001,3.04799999999999,4.318,1.01599999999999,6.34999999999999,8.38200000000001
85.2,"Waiakea Uka","NWS","HydroNet-UaNet","BI",303.8856,19.6585999,-155.1277,"USC00519084","WKAH1",NA,NA,NA,60.706,75.946,37.084,24.384,0.254,0.254,0.164843143332358,0,0,0,0,0,0,0,0.0733068884809018,0,0,0,0,0,6.096,78.486,8.636,6.35,5.588,2.286,12.0730188883453,7.62,3.556,9.652,6.35
87,"HILO INTERNATIONAL AIRPORT 87","NWS","HydroNet-UaNet","BI",11.6,19.7191,-155.053,"USW00021504","PHTO",NA,NA,NA,40.894,21.59,27.432,11.43,0,0,0.137269747490436,0,2.54,3.81,0,1.016,0,0,0,0,0,0,0,3.048,4.572,13.208,15.24,0,2.286,11.176,10.0535589212166,2.286,0,6.604,1.778
88.8,"Waiakea Exp Farm","UNIV HAWAII","STATE","BI",183,19.644743,-155.0805636,NA,"WEXH1","CD07410A",NA,NA,71.882,49.276,43.18,16.002,0,0,NA,NA,0.762,1.27,0,5.334,0,0,NA,NA,NA,0,0,0,4.826,50.292,4.318,NA,9.144,7.366,NA,0,NA,9.652,3.556
89.11,"Piihonua","NWS","HydroNet-UaNet","BI",296.8752,19.7098007,-155.1395,"USC00518053","PIIH1",NA,NA,NA,90.17,48.768,22.098,18.034,0,0,0.153436827735027,0.254,0,0,0,0,0,0,0.0682344208697643,0,0,0,0,1.27,6.096,87.376,10.922,4.064,1.016,8.89,11.2376267642376,10.922,2.54787071724629,18.034,5.842
89.15,"HONOLII STREAM NEAR PAPAIKOU NEAR HILO 3N ","USGS","USGS","BI",522.23157,19.7667,-155.1544,NA,"NLIH1","D114953C",NA,NA,96.7739999999999,69.3420000000001,29.2099999999996,26.9240000000004,0,0.253999999999905,1.01599999999962,0,0,2.03200000000015,0,0,1.01600000000008,0.25400000000036,0,29.972,0,0,0,0.508,8.128,106.172,36.83,11.43,0.762000000000029,9.90599999999998,27.94,16.51,4.572,19.558,6.09599999999998
91.15,"Mountain View","Mountain View","HydroNet-UaNet","BI",346.5576,19.5674992,-155.0841,NA,"MTVH1",NA,NA,NA,125.222,53.086,35.306,18.796,12.954,0.254,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,4.826,3.556,50.8,7.874,1.524,10.922,8.89,NA,4.572,NA,7.874,10.16
