"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2020.01.01","X2020.01.02","X2020.01.03","X2020.01.04","X2020.01.05","X2020.01.06","X2020.01.07","X2020.01.08","X2020.01.09","X2020.01.10","X2020.01.11","X2020.01.12","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31"
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1.5,0,NA,4.1,70.6,NA,0,NA,NA,1.8,NA,NA,0.5,0,0,0,9.4,NA,0,0,0.8,NA,NA,NA
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0,0,NA,0,0,0.5,0,NA,0,NA,2,78.7,1.5,0,NA,1.8,0.8,NA,1,0,0,0,0,NA,NA,0,0,0,0,0,NA
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,0.8,NA,0,0,0,0,NA,0,2.8,3.8,75.4,2,0,NA,6.6,NA,2.3,0,1.3,0,0,0,NA,2.8,0,0,0,0.3,0,NA
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0,5.3,2,NA,2.3,0,0,NA,NA,0.3,5.6,138.4,3.6,0,NA,NA,5.8,7.6,1.3,0.5,NA,0,0,1.5,6.4,0.5,NA,NA,NA,NA,NA
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,1.26999999999998,2.53999999999996,1.01600000000008,2.79399999999987,0,0,0,0,1.77800000000002,11.4300000000001,NA,162.051879882812,NA,NA,10.66796875,NA,NA,0.254000000000133,0.761999999999716,0.508000000000038,0,0,0.762000000000171,4.31799999999998,0.253999999999905,0.508000000000038,1.52399999999989,2.7940000000001,6.60399999999981,2.54000000000019,5.58799999999997
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,0,0,10.7,0,0,0,0,0,0.5,3.8,13,157.7,11.4,0,5.8,1.5,6.6,3.3,0.3,0,0,0,0,0.3,3.6,0,0.5,0.3,0.5,2,2
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,0,0,10.7,0,0,NA,0,0,0,3.6,11.4,112.3,NA,0.3,5.3,1.3,6.9,5.6,0,0,0,0,0,NA,NA,0,0.5,0.8,0,1.8,1.8
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,NA,0,0,0,0,0,1.016,2.032,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.032,NA,0,0.254,0.254,0.508,0.508,2.286
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,0,1.8,7.1,0.5,0.8,0.3,0,0,0.8,11.4,8.1,180.3,11.7,2.3,3.3,2,6.1,1.8,0.3,1.5,0.8,0,0.3,2,6.6,0,1,0.8,1.8,10.4,2.5
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0.76199999999983,0.508000000000152,NA,11.1759999999999,0,0,0,0,7.11199999999997,NA,80.01,167.894104003907,0.5081787109375,NA,2.5399169921875,NA,NA,0.254000000000133,0,0,0,0,NA,NA,0,0,0,0,0,0,1.52399999999989
