"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.10.01","X2023.10.02","X2023.10.03","X2023.10.04","X2023.10.05","X2023.10.06","X2023.10.07","X2023.10.08","X2023.10.09","X2023.10.10","X2023.10.11","X2023.10.12","X2023.10.13","X2023.10.14","X2023.10.15","X2023.10.16","X2023.10.17","X2023.10.18","X2023.10.19","X2023.10.20","X2023.10.21","X2023.10.22","X2023.10.23","X2023.10.24","X2023.10.25","X2023.10.26","X2023.10.27","X2023.10.28","X2023.10.29","X2023.10.30","X2023.10.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,1.01599999999996,1.01600000000008,0.507999999999981,1.77800000000002,0.253999999999905,3.30200000000008,0.253999999999962,11.938,0.254000000000019,2.54000000000002,1.524,2.03199999999993,2.7940000000001,0.253999999999962,3.55599999999998,3.04800000000006,4.57199999999995,0,16.002,6.34999999999997,2.54000000000008,0,0,0,1.26999999999992,1.01600000000008,0.507999999999981,2.03199999999993,0.254000000000076,2.03199999999993,0.507999999999981
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,1.016,0,0.762,1.778,0,0,0,0,0,2.54,1.524,0,0,0,0,0,0,0,0,1.016,0,0,0,0,3.302,1.524,0.508,0.254,1.016,2.54
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,0,0,2.28600000000006,0,0.254000000000133,0,2.53999999999996,0,0,0,0,0,0,0.253999999999905,0,1.77800000000002,0.254,0,2.28599999999983,0.508000000000038,0,0,0,0.762000000000171,0.254,0,0,0,0.253999999999905,0.253999999999905
12.16,"Kaiholena 0231","HiMesonet","HiMesonet","BI",631,19.16877,-155.57035,NA,"018HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.016
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,11.938,2.286,8.89,0.254000000000001,0.762,0.254000000000001,0,0,0,3.302,0,0.507999999999999,0.254000000000001,0,0,19.558,0.253999999999998,1.27,15.24,11.938,0,9.90600000000001,3.04799999999999,10.414,13.462,0,6.60399999999998,0,11.938,0.50800000000001
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0.254000000000133,0,0,5.58799999999997,0.253999999999905,3.048,4.57199999999989,2.28600000000006,0.253999999999905,0,0.508000000000266,0.507999999999811,0.254000000000133,0,0.507999999999811,0.508000000000266,0.761999999999944,4.31799999999976,1.27000000000021,0.507999999999811,1.77800000000002,0,0,0,0,0,0,0,0,0,0
23.1,"Kona Hema 0243","HiMesonet","HiMesonet","BI",1283,19.2068247,-155.8109802,NA,"035HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.016
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0.511323481395186,1.53397044418555,0.255661740697478,1.778,0,3.048,0.508,6.604,0.254,3.302,3.556,0,2.032,3.556,11.938,2.28600000000001,4.82599999999999,16.51,0.253999999999991,1.27000000000001,3.55599999999999,0,0,0,0,2.54000000000001,1.01599999999999,0.50800000000001,0,0,4.572
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0.508000000000038,1.52400000000011,0.253999999999905,3.048,2.03199999999993,1.01600000000008,0.253999999999905,4.06400000000008,2.53999999999996,1.01600000000008,3.048,0.253999999999905,1.01600000000008,0.254000000000133,10.1599999999999,0.253999999999905,0,3.30200000000013,0,0.253999999999905,9.90599999999995,0,0,0,0,0,3.048,1.77800000000002,0,0,10.922
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,10.414,6.096,4.31799999999998,0,0,0.254000000000133,0,0,0,4.06399999999985,0.253999999999905,1.0160000000003,0,0,0.761999999999716,11.1760000000002,0,0.253999999999905,16.0020000000002,9.39799999999968,0,25.6540000000002,3.55599999999981,16.2560000000001,8.12800000000016,0.253999999999905,3.30199999999991,0.254000000000133,10.6679999999999,1.26999999999998
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,3.048,6.35000000000014,0,0,0.253999999999905,0,0,0,2.7940000000001,0,0,0.253999999999905,0,0.254000000000133,23.1139999999998,0.253999999999905,0.254000000000133,11.4300000000001,4.31799999999998,0,21.0819999999999,1.77800000000002,5.8420000000001,3.80999999999995,0.253999999999905,0,0,5.08000000000015,0
