"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2024.01.01","X2024.01.02","X2024.01.03","X2024.01.04","X2024.01.05","X2024.01.06","X2024.01.07","X2024.01.08","X2024.01.09","X2024.01.10","X2024.01.11","X2024.01.12","X2024.01.13","X2024.01.14","X2024.01.15","X2024.01.16","X2024.01.17","X2024.01.18","X2024.01.19","X2024.01.20","X2024.01.21","X2024.01.22","X2024.01.23","X2024.01.24","X2024.01.25","X2024.01.26","X2024.01.27","X2024.01.28","X2024.01.29","X2024.01.30","X2024.01.31"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,4.06399999999996,0.508000000000038,1.26999999999998,5.07999999999993,0,1.77800000000002,8.63600000000008,2.03199999999993,119.634,0.76199999999983,0,0.254000000000133,0,0,0.507999999999925,16.256,0,0,0.508000000000038,0,0,0,0,0,0,0,0,0,0,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,0,0,0.253999999999991,0,0,0,0,0,NA,0,0,0,0,0,0.508000000000038,0,1.01599999999996,0.253999999999991,1.52400000000003,1.27000000000001,0,0.762,0.761999999999972,0,0,0,0,0,0,0,0.762000000000029
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,0,NA,0,0,NA,0.253999999999905,12.7,NA,59.944,0.254000000000133,0,0.508000000000038,0,0,0,0.253999999999905,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0.254
12.16,"Kaiholena 0231","HiMesonet","HiMesonet","BI",631,19.16877,-155.57035,NA,"018HI",NA,NA,NA,2.032,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.572,0,3.556,2.286,0,0.254,0,0,0,0,0,0,0,0,0,2.54
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0,0.254,0,0.254,56.896,0.253999999999991,116.332,0,0,0,1.77799999999999,0.507999999999981,1.77800000000002,17.272,2.286,13.716,0.761999999999972,0,0,0,0,0,0,0,0,0,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,0,0,0,0.762,0,94.234,12.192,0,5.334,0,0,0,5.33399999999999,0.507999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01599999999999
23.1,"Kona Hema 0243","HiMesonet","HiMesonet","BI",1283,19.2068247,-155.8109802,NA,"035HI",NA,NA,NA,0,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.556,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016,1.27
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0,1.524,0.254,0,0,0,0,0,61.468,6.35,0.761999999999986,5.58800000000001,0,0,0,1.52399999999999,0,0,5.08000000000001,0,0,0,0,0,0,0,0,0,0,3.81,5.842
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0.254,0.762,0,0,0,0,0,54.102,6.60400000000001,1.016,8.38199999999999,0,0,0,2.28600000000002,0,0,2.28599999999999,0.507999999999996,0.50800000000001,0.253999999999991,0,0,0,0,0,0,0,7.11200000000001,1.01600000000001
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0.254,0,0,0,0,0.508,35.814,2.28600000000001,122.936,0.254000000000019,0,0,2.28599999999997,1.52400000000003,2.286,10.16,1.77800000000002,7.36599999999999,3.048,0,0,0,0,0.253999999999991,0,0,7.62,0.253999999999991,0,0,0.50800000000001
