"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30"
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,12.7000000000003,7.62000000000035,10.1599999999994,17.7800000000002,10.1600000000003,2.53999999999996,5.07999999999993,0,12.6999999999998,25.4000000000001,0,0,2.53999999999996,7.61999999999989,0,7.62000000000035,0,0,0,2.53999999999996,2.53999999999951,2.54000000000042,2.53999999999996,15.2400000000002,5.07999999999947,2.54000000000042,7.61999999999989,0.254,0,0
4.15,"SOUTH POINT NEAR NAALEHU 12SSW","NWS","STATE","BI",295.78,18.9928,-155.668,NA,"SOPH1","B1507246",NA,NA,2.032,0.254,0.254,0,0.254,0,0,0,0,4.572,0,0,0,0,0,1.016,0,0,0,0,0.508,2.286,0,4.826,2.54,0,0,0,0,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",1991.7737,19.2564,-155.6144,NA,"NENH1","32D64524",NA,NA,1.26999999999998,0.762000000000171,3.30199999999991,2.79399999999987,0.761999999999944,NA,NA,0,0.254000000000133,1.01599999999985,0,0,NA,NA,1.77800000000002,1.52400000000011,0,0,0.253999999999905,1.01600000000008,1.52399999999989,NA,0.254000000000133,10.1599999999999,NA,0,1.01600000000008,0,NA,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0.762000000000171,0,0,0,0,8.38199999999961,0,0,0,0,0,0,0,0,2.28600000000006,0,0,0,0,0,1.52400000000034,0,19.8119999999994,0.25400000000036,0,0,0,0,0
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,6.60400000000004,16.764,18.2879999999999,12.446,3.30200000000002,6.096,1.52399999999989,2.54000000000008,2.79399999999998,0.762000000000057,2.03199999999993,2.28600000000006,2.53999999999996,3.80999999999995,2.28600000000006,7.11199999999997,0.254000000000133,0.761999999999944,1.01599999999996,9.14400000000001,5.84199999999998,3.048,2.03200000000004,0.508000000000038,0.253999999999905,1.01600000000008,2.79399999999998,0,0,0
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,8.1279999999997,15.7480000000005,10.4139999999998,6.60399999999936,3.55600000000049,1.52400000000034,5.84199999999964,21.3360000000002,5.33399999999983,2.28600000000006,9.90599999999995,4.31800000000021,1.52399999999943,6.09600000000046,0,29.4639999999999,3.04799999999977,3.8100000000004,8.88999999999942,15.4940000000006,0.762000000000626,4.82599999999911,2.03200000000015,0,0,8.1279999999997,10.9934548499953,0.762000000000626,7.36599999999999,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,3.55600000000004,9.65199999999959,16.2560000000003,5.8420000000001,8.38199999999961,3.80999999999995,11.1759999999999,3.55600000000004,9.14399999999978,3.55600000000004,5.33400000000029,10.4139999999998,0,3.04800000000023,1.52400000000034,20.5739999999996,0.761999999999716,1.27000000000044,6.34999999999991,17.7799999999997,3.30200000000059,5.07999999999947,6.09600000000046,0.253999999999451,0.762000000000171,1.27000000000044,10.9219999999996,5.8420000000001,3.80999999999995,0.761999999999716
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,1.27000000000044,2.0319999999997,0,0,0,0,4.57200000000012,0.253999999999905,0,0,0,0,0,0,0,6.096,0.253999999999905,0,0,0,0,0.762000000000171,1.26999999999998,11.4299999999998,0.508000000000266,0,0,0,0.253999999999905,0
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253999999999905,0,0,0,0,0,2.28600000000006,0.253999999999905,14.2240000000002,0.253999999999905,0,0,0.253999999999905,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,1.77800000000002,3.30199999999991,0,0,0.762000000000171,0,0,0,1.01599999999985,0.254000000000133,0,0,4.31799999999998,0,0,0,0,0,0,0,3.30199999999991,7.36599999999999,0,0,0,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0.253999999999905,3.30200000000013,11.9379999999999,2.28600000000006,0,0,2.53999999999996,1.77800000000002,1.01600000000008,1.01599999999985,2.53999999999996,0.762000000000171,0,NA,0.253999999999905,0,13.9700000000003,0.253999999999905,0.253999999999905,2.28600000000006,2.03199999999993,0,0.508000000000038,0,0,0,0,0,0,0
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,0.254000000000133,0,0,0,0,0,0,0,0,1.77800000000025,0,0,0,0,1.52399999999966,2.03200000000038,0,8.1279999999997,1.52400000000011,0,0,0,0,0
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,1.77800000000002,6.34999999999997,10.668,10.414,37.338,12.7,9.14399999999995,0,0.254000000000019,1.524,5.07999999999998,0,0,0,1.01600000000002,NA,0,0,0,0,0,0,0,0,0,4.06400000000002,0,0,0,0
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,10.6679999999997,13.2079999999996,28.9560000000001,7.6200000000008,15.4939999999997,8.38200000000052,17.271999999999,2.28600000000006,4.82600000000002,10.4139999999998,16.0020000000004,4.06400000000031,2.03199999999924,0.762000000000626,2.79399999999987,19.8119999999999,4.31800000000021,0,9.39800000000014,26.1620000000003,0.253999999998996,15.2400000000007,2.53999999999996,0.253999999999905,6.60399999999936,1.27000000000044,27.4320000000007,0.507999999999811,2.03200000000015,0.507999999998901
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0.762000000000029,0.253999999999991,0,0,0.253999999999991,0.253999999999991,0,0,0,0,0,0.253999999999991,0.253999999999991,0.508000000000038,0.253999999999991,1.01599999999999,0.253999999999991,0,0,0,4.06399999999999,2.03200000000001,0.253999999999991,0,0,0,0,0.253999999999991,0.254000000000048,0
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,1.77800000000002,5.07999999999993,6.60400000000004,8.63599999999997,5.07999999999993,1.77800000000002,5.07999999999993,2.7940000000001,4.31799999999998,16.002,0.254000000000133,2.79399999999987,13.9700000000003,6.60399999999981,5.07999999999993,9.14400000000023,1.26999999999975,0.762000000000171,4.82599999999979,2.28600000000029,3.04799999999977,3.80999999999995,2.54000000000019,29.7180000000001,11.1759999999999,0.508000000000038,2.03199999999993,3.80999999999995,1.52400000000011,0.761999999999944
92.5,"KiholoRainGage","USGS","USGS","BI",283.96692,19.82580556,-155.8925833,NA,"KIRH1","DD60236E",NA,NA,0.253999999999991,0,1.01599999999999,2.54000000000002,5.84199999999998,0.50800000000001,2.03199999999998,0,0,0,0,0,0.254000000000019,0.507999999999981,0,4.572,0.254000000000019,0,0,0,14.478,0,0.253999999999991,0,0,0,0,3.81,0.253999999999991,0
93.12,"PUUANAHULU","RAWS","RAWS","BI",830.58,19.83277778,-155.7697222,NA,"PULH1","48703040",NA,NA,0,0,0.508000000000038,0.254000000000019,0,0.253999999999962,0,0.762,0,0,0,0,0,0.507999999999981,0,5.84200000000004,0,0,0,0,6.096,18.288,0,0,0,0.253999999999962,0,2.286,0,0
94,"KAUPULEHU LAVA FLOW","RAWS","RAWS","BI",372.1608,19.80333333,-155.9180556,NA,"KPLH1","4870E628",NA,NA,0,0.507999999999981,1.27000000000004,7.62,5.58799999999997,1.524,0.254000000000019,0,0,0,0,0,3.30200000000002,0,0,1.01599999999996,1.27000000000004,0,0,0,0,0.253999999999962,0.508000000000038,0,0.253999999999962,0,0,2.03199999999998,1.52400000000006,0
94.5,"PUU WAAWAA","RAWS","RAWS","BI",708.9648,19.795,-155.8452778,"USR0000HPUW","PWWH1","487046D0",NA,NA,NA,0.761999999999944,2.28599999999994,0.762000000000057,1.26999999999998,0.508000000000038,0.508000000000038,0.507999999999925,0,0,0,0,0,0,0,14.7320000000001,1.26999999999998,0,0,0,16.764,7.87400000000002,0,0,1.52399999999989,0.508000000000038,0,19.558,0,0
95.6,"WAIKOLOA","RAWS","RAWS","BI",297.7896,19.92416667,-155.7936111,NA,"WKVH1","4870C0C4",NA,NA,0,0,0,0,0.762,0,0,3.048,0,0,0,0,0,0,2.032,1.016,0,0,0,0,0.762,1.016,0.762,0,0,0,0,3.048,0,0
98.2,"PUHO CS","PUHO CS","RAWS","BI",29.5656,19.42194444,-155.9075,NA,"PERH1","32D6803A",NA,NA,0,NA,NA,0,0,NA,NA,2.53999999999999,0,0,NA,0,0,0,0,NA,0,0,0,NA,0,0.50800000000001,0,0,0,0,2.28599999999997,NA,0,0
99,"PTA WEST","RAWS","RAWS","BI",1307.592,19.77166667,-155.7022222,"USR0000HPTW","PKWH1","32667176",NA,NA,1.01599999999996,0,0,0,NA,0,0.253999999999962,0,0,0,0,0,0,1.27000000000004,0,2.286,0,0,0,0,2.286,12.446,NA,0,0,0.254000000000019,0,3.30200000000002,0.507999999999981,0
101.1,"PTA KEAMUKU","RAWS","RAWS","BI",1025.9568,19.90222222,-155.6786111,NA,"PKMH1","328FB7BE",NA,NA,0,0,0,3.04800000000006,0,0,0,0.507999999999981,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87399999999997,0.254000000000019,0,0,0,0,5.58799999999997,0,0
102.8,"AUHMOA","RAWS","RAWS","BI",2001.9264,19.83638889,-155.6130556,NA,"AHMH1","4870D3B2",NA,NA,0.254000000000001,0,0.254000000000001,0.253999999999998,0,0.254000000000001,0.254000000000001,0,0,0.253999999999998,0,0,0.508000000000003,0.507999999999999,0.254000000000001,0.253999999999998,0.254000000000001,0,0.254000000000001,0.254000000000001,0,0.253999999999998,0.253999999999994,0,0.254000000000001,0,0,0.254000000000001,0,0
107.4,"PTA EAST","RAWS","RAWS","BI",1959.864,19.68277778,-155.5452778,"USR0000HPTA","PTAH1","3266D18E",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77800000000002,0,0.507999999999981,0.254000000000019,0,0,0,0,0
109,"PTA RANGE 17","RAWS","RAWS","BI",1734.312,19.74583333,-155.6261111,NA,"PTRH1","3279630C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.761999999999972,0.254000000000019,0,0,0,0,0.50800000000001,0,0,0,0,0,0,0,0
113.2,"PUU MALI","RAWS","RAWS","BI",2165,19.92666,-155.44,NA,"PMLH1","3181742E",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77800000000002,0,0,0,0,0.254000000000019,0,0,4.06399999999996,0,0,0,2.28600000000006,0,0
129,"HAKALAU","RAWS","RAWS","BI",1950.72,19.82111111,-155.3305556,"USR0000HHAK","HKUH1","8374D370",NA,NA,0,0,0,0,0,0.254000000000133,0.508000000000038,0,0,3.55600000000004,0.112955560648447,0,1.01600000000008,2.53999999999996,1.52399999999989,5.33399999999983,0.508000000000266,0,0,0,0,0,0,14.4779999999998,3.30199999999991,0,0,0,0.677733363890377,0
133.3,"Laupahoehoe","NWS","HydroNet-UaNet","BI",499.872,19.9792,-155.2372,NA,"LPHH1","B159741A",NA,NA,2.53999999999996,0,0.253999999999905,0,0.253999999999905,0,8.38200000000006,0,0.507999999999811,14.9860000000003,0.508000000000266,1.52399999999943,7.11200000000008,5.33400000000029,0.253999999999905,9.14399999999978,0,7.36600000000044,5.8420000000001,0,0,0,0,3.30199999999968,8.63599999999997,0,0,0,0,0
147.2,"KOHALA RANCH","KOHALA RANCH","RAWS","BI",328.8792,20.08305556,-155.8325,NA,"KHRH1","4870B654",NA,NA,1.77799999999999,3.81000000000003,0,0,2.79399999999998,0.253999999999991,20.574,NA,0,0,0,0,0,0,0,0,0,0,0,3.55599999999998,0.254000000000019,3.81,0.254000000000019,0,0,0,9.65199999999993,3.55600000000004,0,0.253999999999962
160.3,"Upolu Airport","NWS","HydroNet-UaNet","BI",34,20.265,-155.8582,NA,"UPLH1","B15017A0",NA,NA,1.77799999999991,0.254000000000133,1.52399999999989,0,5.33400000000006,0,0,1.524,1.77800000000002,14.478,0,0,0,0.762000000000057,0,7.87399999999991,0.254000000000019,0.254000000000019,0,0,0,0,0,7.3660000000001,0.76199999999983,1.2700000000001,0,0,0,0
185.7,"KawainuiRainGagenearKamuela","USGS","USGS","BI",1237.488,20.08533333,-155.6811667,NA,"KWSH1","DDF6A592",NA,NA,19.3039999999999,4.57200000000012,6.34999999999991,0.254000000000133,13.2079999999999,6.096,4.57200000000012,6.34999999999991,17.5260000000001,62.2299999999998,0.508000000000266,0.761999999999944,20.828,10.6679999999999,5.33399999999983,24.6380000000004,9.65200000000004,15.748,12.4459999999999,1.52399999999989,3.80999999999995,2.54000000000019,5.33399999999983,0.254000000000133,1.52400000000011,11.6839999999997,0.254000000000133,2.79399999999987,2.53999999999996,0.761999999999944
