"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2018.07.01","X2018.07.02","X2018.07.03","X2018.07.04","X2018.07.05","X2018.07.06","X2018.07.07","X2018.07.08","X2018.07.09","X2018.07.10","X2018.07.11","X2018.07.12","X2018.07.13","X2018.07.14","X2018.07.15","X2018.07.16","X2018.07.17","X2018.07.18","X2018.07.19","X2018.07.20","X2018.07.21","X2018.07.22","X2018.07.23","X2018.07.24","X2018.07.25","X2018.07.26","X2018.07.27","X2018.07.28","X2018.07.29","X2018.07.30","X2018.07.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,1.41108685643099,0,2.17090285604768,0,0,0,3.90762514088582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,1.3,0,2,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0,0,22.4,0,0,0.8,0,1.3,0,10.2,0,0,1,0,0,0,0,0,0,0.8,1.3,0,0,0,0,0.5,0,0.3,0,0,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,0,2,2.3,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0.8,0,16.3,0,0,0.8,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
3.23,"CAPTAIN COOK 2.9 SSE","CAPTAIN COOK 2.9 SSE","CoCoRaHS","BI",238,19.4594,-155.8938,"US1HIHI0019",NA,NA,NA,NA,0,0,0,7.6,0.3,0.3,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,4.80000000000001,3.29999999999995,0,0.200000000000045,14.8,9.40000000000003,3,1.30000000000001,0.199999999999989,0,0.5,0.5,0.800000000000011,0,0,0,1.5,0,1.09999999999997,3.30000000000001,0.199999999999989,5.80000000000001,0.300000000000011,0.800000000000011,0.699999999999989,0,0.5,0,1.30000000000001,0.299999999999955
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,2.96313595823348,0.515005868881667,2.65074197836058,0.924877715326495,0,0,3.40182757567538,0.924877715326495,4.88335433692389,0.992415011662751,0.110985325839179,0,0,0.184975543065299,0.369951086130598,0,0,1.68241623353116,0,0.295960868904478,0.184975543065299,0.665911955035076,0.369951086130598,1.77576521342687,0.665911955035076,1.22083858423097,0.295960868904478,0,0.369951086130598,0,0.295960868904478
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,0.334666320483756,0.892443521290016,1.11555440161252,0,0,0,3.34666320483756,0,0,0.55777720080626,0,0,0,0,0,0,0,1.67333160241878,0,0,0,0,0,0,0,0,0,0,0,0,0
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,NA,0,3,0.5,0,0,3,0,0.5,0.5,0,0,NA,0,0,0,0,5.6,0,0,0,1.3,0,0.8,0.8,1.3,0,0,0,0,0
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,0.237563140828354,0.633501708875611,0.791877136094513,0,0,0,2.37563140828354,0,0,0.395938568047257,0,0,0,0,0,0,0,1.18781570414177,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,0.343949942271459,0.917199846057224,1.14649980757153,0,0,0,3.43949942271459,0,0,0.573249903785765,0,0,0,0,0,0,0,1.7197497113573,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,7.6,0.3,5.8,2.5,0,0,5.1,2.5,13.2,2,0.3,0,0,0.5,1,0,0,2.5,0,0.8,0.5,1.8,1,4.8,1.8,3.3,0.8,0,1,0,0.8
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",710.4888,19.34805556,-155.1258333,NA,"AHMH1","32D64524",NA,NA,0.5,24.9,16.3,0,0,7.30000000000007,2.79999999999995,4.80000000000007,2.59999999999991,0,0,0,0,0.700000000000045,0,0,0,0,0,0,0.799999999999955,0,0,0,0,0,0,0.5,0,0,0
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,0.259100925023572,0.690935800062858,3,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
