"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2018.01.01","X2018.01.02","X2018.01.03","X2018.01.04","X2018.01.05","X2018.01.06","X2018.01.07","X2018.01.08","X2018.01.09","X2018.01.10","X2018.01.11","X2018.01.12","X2018.01.13","X2018.01.14","X2018.01.15","X2018.01.16","X2018.01.17","X2018.01.18","X2018.01.19","X2018.01.20","X2018.01.21","X2018.01.22","X2018.01.23","X2018.01.24","X2018.01.25","X2018.01.26","X2018.01.27","X2018.01.28","X2018.01.29","X2018.01.30","X2018.01.31"
2.1,"KAHUKU MAUKA","COOP","COOP","BI",957,19.1089,-155.7467,"USC00512566",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08545142802384,0,0,0,0,0,3.03926399846675,3.58198971247867,0,0,0
2.32,"SOUTH KONA 2 2.32","COOP","COOP","BI",647,19.10778,-155.78944,"USC00518652",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8,3.3,0,0,0
2.34,"MILOLII 2.34","COOP","COOP","BI",280,19.186302,-155.886763,"USC00516304",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1.8,1.8,0,0,0
2.36,"KAPUA 2.36","COOP","COOP","BI",533,19.14472,-155.84944,"USC00513376",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8,1.8,0,0
3.22,"HAWAIIAN OCEAN VIEW 4.7 NNE","HAWAIIAN OCEAN VIEW 4.7 NNE","CoCoRaHS","BI",1273,19.135,-155.747,"US1HIHI0035",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.3,0,0,0,19.1,0,0.3,0,0,0,0,0,1.3,0.3,0,0,0,0,4.1,2.3,0,0,0
3.23,"CAPTAIN COOK 2.9 SSE","CAPTAIN COOK 2.9 SSE","CoCoRaHS","BI",238,19.4594,-155.8938,"US1HIHI0019",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,17.3,0.3,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,2.5,10.7,0.3,0,0
3.9,"LOWER KAHUKU CS","LOWER KAHUKU CS","RAWS","BI",953.7192,19.10083333,-155.6697222,NA,"LKHH1","32D620C2",NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,18,3,7,0,0,1,2,1,0,0,0
4.12,"NAALEHU 4.6 WSW","NAALEHU 4.6 WSW","CoCoRaHS","BI",391,19.0424,-155.6354,"US1HIHI0001",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,26.2,3.3,5.8,1.5,0,1.8,0.5,1.5,3.6,0,0
4.13,"NAALEHU 5.0 WSW","NAALEHU 5.0 WSW","CoCoRaHS","BI",436,19.0424,-155.643,"US1HIHI0010",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,28.4,2.3,4.8,3.6,0.3,2,1,1.3,7.9,0.3,0
4.14,"NAALEHU 4.7 WSW, HI US","CoCoRaHs","CoCoRaHs","BI",393.18,19.0421,-155.6371,"US1HIHI0057",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,21.8,2.3,4.6,1,0,2.3,0.5,2,4.3,0,0
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6974335289897,17.8,NA,NA,0,2.21725598106464,0.395938568047257,0.5,3.8,0,0
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4140947274599,14.4907455237233,NA,NA,0,3.21019946120028,0.573249903785765,1.39380616931784,2.7508682030263,0,0
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,0,0,0,0,0,0,0,1.8,0.8,0,0.3,0,0,0,1.3,0.8,0.3,0,0,0,19.6,4.3,4.1,7.6,0,2.5,2,3,16,0.3,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",710.4888,19.34805556,-155.1258333,NA,"AHMH1","32D64524",NA,NA,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.54,2.032,7.618,2.29,0,0.51,2.79,8.38,5.59,0,0,0
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,23.6645511521529,0.5,6.4,0,3,8.6,2,0.5,0,0,0.5
14,"NAALEHU 14","KAU SUGAR","COOP","BI",206,19.06032754,-155.5855501,"USC00516588",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,2.8,7.59502943720225,4.28628093023088,0,2.8,0.5,1.8,0,0,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0.254,0,0,0,0,3.81,40.132,8.89,13.97,0,9.144,7.62,2.794,0,0,0,0
21.3,"PAHALA MAUKA 21.3","COOP","COOP","BI",332,19.20667,-155.48861,"USC00517437",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489698000828368,0.11870002009444,0,0,0,0,2.67075045212489,43.9395812516351,5.45408593681498,14.7,9.4,0.3,14.2,2.38866065787509,0.914970233771072,0,0,0
21.4,"HAWAIIAN OCEAN VIEW 1.7 NNE, HI US","CoCoRaHs","CoCoRaHs","BI",733.03,19.0908,-155.7552,"US1HIHI0059",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.3,0.5,0,NA,NA,0.8,2.3,1.8,1.5,0,NA
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.572,0,0,0,0
24.1,"OPIHIHALE 2 24.1","TRUMAN LORNA","COOP","BI",396,19.27032215,-155.8738768,"USC00517166",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.3,0,0,0
26.2,"KEALAKEKUA 26.2","GREENWELL ESTATE","COOP","BI",442,19.48975723,-155.9122125,"USC00513977",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81394731009255,0.234486531521703,0,0.154845636559587,0
27,"HONAUNAU 27","TANAKA S","COOP","BI",332,19.4403158,-155.8788789,"USC00511665",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,8.9,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,5.1,NA,NA,0,0
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0,0,0,0,0,0,0,0,0,16.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.684,0,0,0,0
28,"NAPOOPOO 28","KONA EXP STATION","COOP","BI",122,19.46864784,-155.9055458,"USC00516697",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0.419772887658909,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.3,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.922,0.254,0,0,0
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0,0,0,0,0,0,0,0,1.778,0,0.254,0.762,1.016,0.254,0,0,0,0,10.414,23.114,13.97,10.16,0,15.24,4.318,1.778,9.144,0.254,0,0.508
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.254,0,0.254,0,0,0,5.842,29.206,9.91,9.4,0,17.02,8.38,2.28,2.29000000000001,0.25,0,1.02
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0,0,0,0,0.508,0,0,0,1.27,0,0,0,0,0,0.254,1.524,NA,NA,NA,NA,0,35.8,NA,1.29999999999998,0,0,0,0
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0.8,0.3,1.3,0.3,NA,NA,NA,0,0
39.1,"Mauna Loa Upper","NWS","STATE","BI",3341,19.53863295,-155.5722206,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0.626339633148771,0.234877362430789,1.01780190386675,0.234877362430789,NA,NA,NA,0,0
39.2,"MAUNA LOA 5 NNE","MAUNA LOA 5 NNE","USCRN","BI",3398,19.5354,-155.576,"USW00021514","MLBH1","CD07379A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.5,0,0.9,0,11.8,4.1,0.5,0,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,0,0,0,0,0,0,0,0,0,8.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,0,0.254,3.302,29.72,23.87,21.85,0,26.95,32,2.5,0,1.5,0,0
49,"KEAUMO","RAWS","RAWS","BI",1682.496,19.47361111,-155.3588889,"USR0000HKMO","HKMO",NA,NA,NA,0,0,0,0,0,0,0,0,0.762,0,0,2.032,0,0.254,0,0,0,0.762,0.762,28.698,41.91,39.92,14.7,0,25.9,3.10000000000002,3.29999999999998,0.200000000000017,0.299999999999983,0.200000000000017,21.1
54,"HAWAII VOLCNS NP HQ 54","HAW VOL NATL PARK","COOP","BI",1210,19.429741,-155.257146,"USC00511303",NA,NA,NA,NA,0.148048127844794,0,0,0.0986987518965293,0.0874493340970569,3.92415579991201,7.24442407418673,4.6289071489287,2.43567359816068,0.991040984951239,0.691994473529997,0.238447717673505,2.27947366594228,1.47863423297058,0.235497461941851,0.139748965776976,0.197397503793059,26.1193386000393,17.2026252758214,34.0752859403822,61.710558847519,55.8662409775211,41.3058367853629,13.0354672532616,43.0962111063975,9.265750561518,5.66615150062462,1.5598848168399,0.301996767152897,0.189098341725241,0.349797336388227
